CPF,Data,Hora,PDV,Operadora,Categoria,Subcategoria,Produto,Preço de Custo,Preço,Quantidade,Valor Total,Cancelamentos,Tipo de Pagamento
949.708.303-83,2023-02-26,11:03:23,15,Carla,Tecnologia,Acessórios,Cabo HDMI,7.99,9.99,2,19.98,Estoque indisponível,Dinheiro
309.936.757-26,2023-02-22,19:14:24,14,Alice,Carnes,Bovina,Cupim,39.99,54.99,10,549.9,,Dinheiro
962.713.283-31,2023-02-27,21:10:52,10,Natália,Carnes,Aves,Peito de Peru,39.99,49.99,2,99.98,,Dinheiro
143.309.774-27,2023-02-15,19:10:04,2,Laura,Iluminação,Spots,Spot de Teto,19.99,29.99,1,29.99,,Pix
958.417.780-51,2023-02-15,20:25:36,9,Laura,Laticínios,Leites,Leite,2.5,3.38,3,10.14,,Cartão_Crédito
121.837.464-93,2023-02-24,20:08:19,5,Alice,Carnes,Bovina,Fraldinha,31.99,44.99,10,449.9,,Cartão_Crédito
156.564.415-66,2023-02-13,16:41:36,11,Juliana,Hortifruti,Frutas,Mamão Formosa,3.99,5.49,1,5.49,,Pix
958.417.780-51,2023-02-04,15:53:15,5,Isabela,Carnes,Bovina,Coxão Duro,34.99,49.99,3,149.97,,Dinheiro
895.945.542-13,2023-02-15,16:56:41,20,Juliana,Móveis,Sofás,Sofá de Couro,499.99,599.99,10,5999.9,,Dinheiro
872.529.771-31,2023-02-05,11:21:12,18,Beatriz,Celulares,Tablets,Tablet,899.99,1124.99,1,1124.99,,Pix
799.288.806-23,2023-02-10,20:06:33,8,Alice,Bebidas,Alcoólicas,Cerveja,5.9,7.67,10,76.7,,Cartão_Débito
741.597.596-93,2023-02-16,11:51:58,11,Gabriela,Carnes,Ovinos,Cordeiro Desossado,79.99,94.99,7,664.93,,Cartão_Débito
313.216.842-32,2023-02-24,08:32:14,20,Gabriela,Moda e Vestuário,Masculino,Bermuda Jeans,19.99,29.99,1,29.99,,Cartão_Débito
491.411.429-69,2023-02-22,13:50:50,8,Sabrina,Moda e Vestuário,Masculino,Calça Chino,32.99,49.99,4,199.96,,Cartão_Crédito
533.474.602-83,2023-02-18,12:51:41,3,Carla,Hortifruti,Frutas,Cereja Espanhola,39.99,44.99,7,314.93,,Cartão_Crédito
248.215.762-45,2023-02-02,14:55:07,16,Alice,Decoração,Vasos,Vaso de Plantas,14.99,19.99,2,39.98,,Cartão_Débito
335.564.766-95,2023-02-21,16:45:44,6,Juliana,Carnes,Bovina,Coxão Mole,42.99,59.99,9,539.91,Problemas de entrega,Cartão_Crédito
795.953.760-87,2023-02-08,08:06:39,11,Laura,Moda e Vestuário,Feminino,Vestido de Festa,69.99,99.99,10,999.9,Erro no preço,Pix
317.830.847-86,2023-02-20,19:39:34,10,Juliana,Lazer,Cadeiras de Praia,Cadeira de Praia,19.99,29.99,1,29.99,,Cartão_Crédito
792.165.791-78,2023-02-21,15:13:31,14,Daniela,Decoração,Tapetes,Tapete de Banheiro,14.99,19.99,7,139.93,,Cartão_Crédito
486.530.956-36,2023-02-04,09:48:30,9,Gabriela,Carnes,Ovinos,Paleta de Cordeiro,74.99,89.99,8,719.92,,Cartão_Crédito
859.884.285-50,2023-02-24,18:27:16,11,Helena,Carnes,Suína,Bisteca Suína,21.99,29.99,3,89.97,,Dinheiro
376.167.772-82,2023-02-18,19:36:07,10,Isabela,Laticínios,Queijos,Queijo,9.99,13.49,8,107.92,,Cartão_Débito
992.442.966-32,2023-02-12,21:10:42,2,Gabriela,Carnes,Bovina,Fraldinha,31.99,44.99,7,314.93,,Dinheiro
545.444.497-61,2023-02-01,11:18:19,11,Fernanda,Padaria,Pães,Pão Integral,4.5,6.08,10,60.8,,Dinheiro
374.664.533-50,2023-02-05,19:53:18,2,Natália,Carnes,Ovinos,Cordeiro Desossado,79.99,94.99,4,379.96,,Pix
971.468.273-27,2023-02-23,19:59:14,3,Daniela,Limpeza,Sabão em Pó,Amaciante de Roupas,9.7,14.55,8,116.4,,Cartão_Débito
302.171.940-49,2023-02-05,18:33:39,20,Natália,Hortifruti,Frutas,Romã,7.99,9.99,9,89.91,,Dinheiro
579.410.478-33,2023-02-16,19:22:25,11,Carla,Iluminação,Lustres,Lustre,119.99,149.99,5,749.95,,Pix
202.241.912-61,2023-02-04,11:25:14,6,Mariana,Carnes,Ovinos,Contrafilé de Cordeiro,54.99,69.99,4,279.96,,Cartão_Débito
772.134.718-58,2023-02-15,21:08:03,8,Juliana,Hortifruti,Frutas,Mamão Formosa,3.99,5.49,8,43.92,Problemas de entrega,Cartão_Crédito
553.425.770-90,2023-02-14,17:37:48,18,Ana,Moda e Vestuário,Masculino,Camiseta Manga Longa,16.99,24.99,6,149.94,,Dinheiro
354.940.690-24,2023-02-07,17:05:39,17,Olivia,Celulares,Tablets,Tablet,899.99,1124.99,2,2249.98,,Pix
147.739.784-93,2023-02-12,10:52:04,4,Márcia,Hortifruti,Frutas,Caju,5.49,6.99,2,13.98,Problemas de entrega,Pix
891.824.713-75,2023-02-04,14:55:15,13,Carla,Hortifruti,Frutas,Abacate,7.0,9.1,7,63.7,,Pix
271.331.308-31,2023-02-15,10:40:31,4,Sabrina,Hortifruti,Frutas,Mirtilo,19.99,22.99,3,68.97,,Pix
568.369.638-69,2023-02-24,09:53:08,1,Márcia,Carnes,Suína,Lombo,31.99,44.99,6,269.94,,Dinheiro
146.752.719-95,2023-02-20,10:35:09,7,Tatiana,Iluminação,Spots,Spot de Teto,19.99,29.99,8,239.92,,Pix
603.717.730-95,2023-02-01,10:38:12,9,Alice,Decoração,Quadros,Quadro Decorativo,29.99,39.99,1,39.99,,Dinheiro
877.608.245-47,2023-02-15,10:03:40,19,Sabrina,Padaria,Pães,Pão Francês,3.0,4.05,5,20.25,,Cartão_Crédito
482.208.153-26,2023-02-08,18:34:39,2,Isabela,Moda e Vestuário,Masculino,Camiseta Básica,12.99,19.99,8,159.92,Fraude,Dinheiro
975.539.328-22,2023-02-02,11:56:24,1,Gabriela,Moda e Vestuário,Feminino,Vestido Rodado,36.99,54.99,1,54.99,Problemas de entrega,Cartão_Débito
110.864.714-93,2023-02-01,17:56:41,16,Sabrina,Hortifruti,Frutas,Jabuticaba,12.99,15.99,4,63.96,,Dinheiro
475.457.394-46,2023-02-08,15:41:33,13,Helena,Hortifruti,Frutas,Figo,11.99,14.99,2,29.98,,Pix
922.787.420-82,2023-02-26,12:45:26,15,Isabela,Móveis,Mesas,Escrivaninha,99.99,129.99,3,389.97,,Dinheiro
507.277.988-49,2023-02-02,10:29:11,16,Clara,Carnes,Aves,Linguiça de Peru,13.99,19.99,4,79.96,,Pix
302.160.283-70,2023-02-21,17:17:24,9,Daniela,Carnes,Suína,Bisteca Suína,21.99,29.99,10,299.9,,Dinheiro
493.938.784-13,2023-02-05,15:37:23,6,Fernanda,Bebidas,Alcoólicas,Vinho Tinto,25.0,32.5,6,195.0,,Pix
795.356.115-77,2023-02-28,16:55:17,13,Patrícia,Hortifruti,Frutas,Tangerina,2.49,3.49,9,31.41,,Pix
940.931.548-16,2023-02-22,18:43:02,2,Tatiana,Moda e Vestuário,Masculino,Suéter de Tricô,36.99,54.99,9,494.91,,Cartão_Débito
436.355.248-77,2023-02-15,17:56:21,10,Helena,Moda e Vestuário,Feminino,Vestido Longo,54.99,79.99,9,719.91,,Pix
746.286.592-49,2023-02-16,20:03:55,6,Beatriz,Moda e Vestuário,Feminino,Calça Legging,22.99,34.99,5,174.95,,Pix
656.286.189-38,2023-02-11,15:55:22,9,Natália,Moda e Vestuário,Masculino,Camiseta Básica,12.99,19.99,9,179.91,,Cartão_Débito
544.390.744-82,2023-02-19,13:40:59,10,Isabela,Moda e Vestuário,Feminino,Shorts Jeans,16.99,24.99,1,24.99,,Cartão_Crédito
547.830.329-11,2023-02-13,15:56:08,3,Alice,Higiene,Sabonetes,Sabonete,2.3,3.22,4,12.88,,Pix
982.753.592-87,2023-02-20,11:08:28,14,Olivia,Decoração,Relógios,Relógio de Parede,19.99,29.99,9,269.91,,Pix
464.275.100-68,2023-02-15,20:04:49,8,Helena,Hortifruti,Frutas,Jabuticaba,12.99,15.99,3,47.97,,Cartão_Débito
792.271.580-18,2023-02-08,17:23:51,20,Alice,Hortifruti,Frutas,Manga Tommy,4.99,6.49,10,64.9,Problemas técnicos,Cartão_Crédito
966.779.647-95,2023-02-06,21:36:46,10,Natália,Carnes,Suína,Lombo,31.99,44.99,3,134.97,Pagamento não autorizado,Cartão_Débito
771.612.280-91,2023-02-25,16:08:24,5,Ana,Laticínios,Iogurtes,Iogurte,3.8,5.13,8,41.04,,Pix
149.345.425-75,2023-02-16,13:22:08,6,Márcia,Carnes,Aves,Linguiça de Peru,13.99,19.99,2,39.98,,Pix
943.108.974-92,2023-02-20,11:50:48,16,Gabriela,Decoração,Tapetes,Tapete,59.99,79.99,10,799.9,,Cartão_Crédito
352.176.787-64,2023-02-17,15:18:52,19,Laura,Tecnologia,Caixas de Som,Smart Speaker,79.99,99.99,1,99.99,,Cartão_Débito
166.785.454-69,2023-02-17,18:07:52,8,Gabriela,Móveis,Sofás,Sofá de Couro,499.99,599.99,5,2999.95,,Cartão_Débito
447.883.702-90,2023-02-17,18:05:14,18,Márcia,Moda e Vestuário,Masculino,Camiseta Básica,12.99,19.99,4,79.96,,Cartão_Débito
784.609.563-65,2023-02-04,10:22:33,18,Renata,Moda e Vestuário,Masculino,Calça Chino,32.99,49.99,7,349.93,,Dinheiro
194.765.335-41,2023-02-07,14:52:44,20,Sabrina,Hortifruti,Frutas,Jaca,6.99,8.49,5,42.45,,Cartão_Débito
841.127.699-61,2023-02-25,12:06:44,11,Isabela,Hortifruti,Verduras,Alface,1.99,2.59,10,25.9,,Dinheiro
997.461.156-26,2023-02-27,21:30:08,17,Olivia,Hortifruti,Frutas,Mamão Papaia,3.79,4.99,8,39.92,,Cartão_Débito
888.766.806-94,2023-02-07,13:46:03,5,Sabrina,Higiene,Sabonetes,Gel de Banho,4.2,5.88,10,58.8,Problemas de entrega,Cartão_Crédito
850.770.488-33,2023-02-27,11:12:51,13,Fernanda,Hortifruti,Frutas,Pêssego,5.49,6.99,3,20.97,,Cartão_Débito
165.927.113-24,2023-02-23,21:10:51,15,Natália,Carnes,Bovina,Rabo de Boi,17.99,24.99,6,149.94,,Dinheiro
224.392.895-10,2023-02-26,13:43:47,14,Isabela,Carnes,Aves,Pato Inteiro,74.99,89.99,1,89.99,Pagamento não autorizado,Pix
263.406.309-63,2023-02-19,15:33:56,10,Tatiana,Moda e Vestuário,Masculino,Calça Chino,32.99,49.99,4,199.96,,Cartão_Débito
197.696.838-27,2023-02-20,15:43:20,2,Gabriela,Hortifruti,Frutas,Figo,11.99,14.99,7,104.93,Problemas técnicos,Cartão_Débito
543.525.971-51,2023-02-02,17:30:33,14,Tatiana,Carnes,Bovinos,Carne de Sol,35.5,51.48,9,463.32,Pagamento não autorizado,Dinheiro
958.194.297-20,2023-02-17,15:20:57,13,Beatriz,Padaria,Bolos,Torta de Morango,22.0,29.7,10,297.0,,Pix
465.740.505-27,2023-02-14,12:52:35,9,Daniela,Móveis,Camas,Cama de Casal,399.99,499.99,10,4999.9,,Pix
317.674.470-57,2023-02-18,10:28:02,2,Helena,Sobremesas,Sorvetes,Sorvete,12.0,16.8,4,67.2,,Pix
190.902.526-31,2023-02-11,13:51:34,18,Isabela,Hortifruti,Frutas,Figo,11.99,14.99,10,149.9,,Pix
537.324.894-59,2023-02-17,19:34:44,10,Fernanda,Lazer,Piscinas,Piscina Inflável,79.99,99.99,1,99.99,Estoque indisponível,Pix
381.899.641-75,2023-02-24,13:53:16,5,Clara,Moda e Vestuário,Masculino,Camiseta Manga Longa,16.99,24.99,3,74.97,,Cartão_Débito
775.719.390-46,2023-02-02,16:15:14,10,Helena,Hortifruti,Legumes,Cenoura,1.79,2.33,8,18.64,Estoque indisponível,Pix
591.775.243-46,2023-02-05,10:53:32,2,Patrícia,Padaria,Bebidas Quentes,Café,5.0,6.75,4,27.0,Desconto recusado,Cartão_Débito
773.445.141-46,2023-02-19,18:28:00,3,Clara,Moda e Vestuário,Feminino,Blusa de Tricô,22.99,34.99,7,244.93,,Pix
540.783.405-27,2023-02-01,11:36:47,2,Daniela,Bebidas,Alcoólicas,Vinho Tinto,25.0,32.5,9,292.5,,Dinheiro
906.921.427-23,2023-02-14,10:42:20,10,Natália,Celulares,Smartphones,Smartphone,1799.99,2249.99,1,2249.99,,Cartão_Débito
409.517.209-52,2023-02-05,09:14:29,14,Juliana,Hortifruti,Frutas,Romã,7.99,9.99,1,9.99,Problemas técnicos,Cartão_Crédito
638.144.846-58,2023-02-01,08:21:14,18,Sabrina,Limpeza,Detergentes,Detergente,3.2,4.8,6,28.8,,Cartão_Débito
721.159.534-40,2023-02-26,09:17:37,8,Helena,Eletrodomésticos,Aspiradores,Aspirador de Pó,149.99,199.99,7,1399.93,,Cartão_Crédito
209.525.853-66,2023-02-24,18:11:42,5,Ana,Snacks,Salgadinhos,Pipoca,2.0,2.9,3,8.7,,Cartão_Crédito
109.993.318-92,2023-02-07,21:27:42,15,Mariana,Hortifruti,Frutas,Pêssego,4.0,5.2,6,31.2,,Dinheiro
418.593.567-68,2023-02-07,18:36:26,19,Gabriela,Carnes,Suína,Lombo,31.99,44.99,3,134.97,,Cartão_Crédito
128.790.848-67,2023-02-22,17:47:44,4,Mariana,Hortifruti,Frutas,Limão,3.5,4.55,5,22.75,,Dinheiro
552.110.687-90,2023-02-28,19:24:46,14,Alice,Carnes,Aves,Peito de Pato,49.99,64.99,9,584.91,Desconto recusado,Cartão_Crédito
143.309.774-27,2023-02-13,17:18:02,15,Alice,Esportes,Luvas,Luvas de Boxe,29.99,39.99,6,239.94,,Cartão_Crédito
703.893.941-52,2023-02-01,14:59:20,4,Fernanda,Carnes,Suína,Linguiça Toscana,24.99,34.99,2,69.98,Problemas técnicos,Cartão_Débito
240.891.980-67,2023-02-10,17:33:18,18,Patrícia,Tecnologia,Caixas de Som,Smart Speaker,79.99,99.99,5,499.95,,Cartão_Crédito
483.319.697-74,2023-02-28,21:39:19,9,Patrícia,Carnes,Suína,Rabo de Porco,17.99,24.99,10,249.9,,Cartão_Débito
556.856.426-68,2023-02-21,21:05:47,2,Fernanda,Carnes,Aves,Peito de Pato,49.99,64.99,3,194.97,,Cartão_Crédito
231.882.659-48,2023-02-07,11:33:44,10,Patrícia,Hortifruti,Frutas,Banana Prata,2.99,3.99,2,7.98,,Pix
906.449.183-27,2023-02-03,16:04:37,16,Daniela,Carnes,Bovina,Contrafilé,52.99,74.99,3,224.97,,Pix
677.892.179-18,2023-02-28,21:46:57,17,Renata,Hortifruti,Frutas,Cereja Argentina,29.99,34.99,9,314.91,,Dinheiro
300.998.350-10,2023-02-05,12:14:11,5,Daniela,Moda e Vestuário,Feminino,Saia Midi,24.99,39.99,3,119.97,,Cartão_Débito
609.841.545-90,2023-02-05,14:26:09,1,Tatiana,Padaria,Salgados,Coxinha de Frango,3.5,4.73,8,37.84,Estoque indisponível,Dinheiro
348.710.134-40,2023-02-06,10:23:04,18,Isabela,Hortifruti,Frutas,Banana,2.99,3.89,10,38.9,,Cartão_Débito
805.264.380-11,2023-02-08,15:13:53,5,Carla,Esportes,Bicicletas,Bicicleta,399.99,499.99,2,999.98,,Pix
679.353.259-96,2023-02-03,16:33:02,4,Natália,Carnes,Suína,Orelha de Porco,9.99,14.99,9,134.91,,Cartão_Crédito
239.104.542-49,2023-02-23,17:29:18,18,Sabrina,Móveis,Cadeiras,Cadeira de Escritório,119.99,149.99,8,1199.92,Fraude,Cartão_Débito
444.891.426-23,2023-02-23,16:37:26,10,Natália,Hortifruti,Frutas,Banana da Terra,3.99,4.99,3,14.97,Erro no preço,Dinheiro
729.582.839-77,2023-02-25,10:11:17,3,Sabrina,Higiene,Sabonetes,Sabonete,2.3,3.22,10,32.2,,Cartão_Crédito
494.183.639-84,2023-02-04,12:29:25,12,Tatiana,Moda e Vestuário,Feminino,Bolsa de Couro,44.99,69.99,8,559.92,Desistência do cliente,Dinheiro
999.204.617-94,2023-02-03,15:55:45,17,Tatiana,Moda e Vestuário,Feminino,Calça Legging,22.99,34.99,9,314.91,,Dinheiro
570.501.749-50,2023-02-09,12:39:04,7,Alice,Carnes,Aves,Linguiça Toscana de Frango,17.99,24.99,3,74.97,,Cartão_Débito
762.892.213-18,2023-02-01,09:28:56,9,Olivia,Carnes,Aves,Codorna Inteira,39.99,54.99,8,439.92,Erro no preço,Cartão_Débito
188.609.890-27,2023-02-22,21:17:19,10,Ana,Moda e Vestuário,Masculino,Gravata Slim,19.99,29.99,4,119.96,,Cartão_Crédito
561.943.749-43,2023-02-15,15:12:02,2,Juliana,Hortifruti,Frutas,Cereja Argentina,29.99,34.99,4,139.96,Problemas de entrega,Pix
115.223.729-84,2023-02-13,20:29:41,1,Beatriz,Moda e Vestuário,Masculino,Calça Chino,32.99,49.99,8,399.92,,Dinheiro
278.567.395-41,2023-02-15,09:53:30,2,Laura,Carnes,Suínos,Lombo Suíno,22.7,32.91,1,32.91,,Dinheiro
716.303.148-99,2023-02-05,18:12:52,10,Alice,Carnes,Bovina,Coxão Duro,34.99,49.99,1,49.99,Estoque indisponível,Dinheiro
816.487.237-79,2023-02-18,14:37:17,11,Alice,Móveis,Puffs,Puff,29.99,39.99,7,279.93,,Pix
312.667.186-51,2023-02-02,10:18:53,8,Natália,Carnes,Bovinos,Acém,29.9,43.35,3,130.05,,Cartão_Débito
430.873.946-76,2023-02-06,20:42:14,20,Ana,Moda e Vestuário,Feminino,Calça Jeans Skinny,29.99,49.99,8,399.92,,Dinheiro
798.954.127-64,2023-02-25,17:05:44,7,Tatiana,Moda e Vestuário,Masculino,Cinto de Couro,12.99,19.99,10,199.9,,Cartão_Débito
327.153.738-44,2023-02-18,21:35:25,14,Tatiana,Hortifruti,Frutas,Tamarindo,11.99,13.99,1,13.99,,Pix
751.948.947-73,2023-02-26,09:04:54,3,Alice,Hortifruti,Frutas,Mamão Papaia,3.79,4.99,7,34.93,,Cartão_Crédito
849.127.354-68,2023-02-26,15:29:33,19,Carla,Moda e Vestuário,Masculino,Blazer Casual,49.99,74.99,8,599.92,,Cartão_Débito
472.318.329-52,2023-02-08,21:07:53,12,Ana,Carnes,Aves,Pato Inteiro,74.99,89.99,8,719.92,Pagamento não autorizado,Pix
971.528.732-39,2023-02-12,21:15:11,7,Mariana,Hortifruti,Frutas,Coco,6.49,7.99,7,55.93,,Pix
808.643.471-58,2023-02-10,08:26:01,15,Daniela,Tecnologia,Acessórios,Cabo HDMI,7.99,9.99,5,49.95,Erro no preço,Pix
431.929.450-79,2023-02-16,14:06:03,8,Beatriz,Carnes,Bovinos,Carne de Sol,35.5,51.48,9,463.32,,Dinheiro
710.356.905-10,2023-02-27,20:24:14,12,Carla,Hortifruti,Frutas,Pêssego,4.0,5.2,7,36.4,,Cartão_Débito
158.965.624-74,2023-02-22,20:09:03,17,Mariana,Hortifruti,Frutas,Pêssego,5.49,6.99,2,13.98,Erro no preço,Dinheiro
225.935.218-94,2023-02-20,20:42:05,10,Fernanda,Carnes,Bovina,Lagarto,44.99,59.99,9,539.91,Problemas técnicos,Dinheiro
268.212.298-27,2023-02-11,20:15:46,10,Natália,Moda e Vestuário,Masculino,Sapatênis Casual,39.99,59.99,1,59.99,,Pix
813.295.135-69,2023-02-28,19:47:00,13,Patrícia,Carnes,Suína,Pernil,29.99,39.99,6,239.94,,Pix
518.718.442-70,2023-02-08,11:29:06,10,Laura,Carnes,Bovina,Rabo,29.99,39.99,6,239.94,,Cartão_Crédito
351.548.841-84,2023-02-25,18:56:29,1,Juliana,Hortifruti,Legumes,Cebola,2.29,2.98,8,23.84,,Cartão_Crédito
686.345.327-95,2023-02-08,18:07:13,13,Alice,Hortifruti,Frutas,Manga,4.49,5.99,10,59.9,,Cartão_Débito
368.996.162-35,2023-02-22,09:50:36,1,Laura,Padaria,Bolos,Torta de Morango,22.0,29.7,7,207.9,Desistência do cliente,Dinheiro
580.817.731-99,2023-02-04,14:09:17,16,Tatiana,Limpeza,Utensílios de Limpeza,Vassoura,12.0,18.0,9,162.0,,Pix
892.648.642-57,2023-02-12,13:43:09,9,Mariana,Moda e Vestuário,Feminino,Cardigan de Lã,29.99,44.99,2,89.98,,Pix
390.553.693-46,2023-02-13,08:40:29,17,Daniela,Decoração,Tapetes,Tapete,59.99,79.99,1,79.99,Desistência do cliente,Cartão_Débito
482.751.426-40,2023-02-08,19:55:11,20,Sabrina,Padaria,Pães,Pão Francês,3.0,4.05,1,4.05,,Cartão_Débito
523.927.333-69,2023-02-25,10:30:29,16,Sabrina,Hortifruti,Frutas,Manga Tommy,4.99,6.49,1,6.49,,Cartão_Crédito
714.307.790-68,2023-02-05,20:55:34,19,Isabela,Carnes,Suína,Orelha de Porco,9.99,14.99,9,134.91,,Cartão_Débito
897.813.782-63,2023-02-07,20:42:56,17,Laura,Sobremesas,Chocolates,Chocolate,7.5,10.5,9,94.5,,Dinheiro
127.684.345-25,2023-02-20,11:43:50,19,Patrícia,Carnes,Aves,Peito de Frango,15.5,22.47,6,134.82,,Cartão_Débito
764.915.688-27,2023-02-15,17:20:09,15,Juliana,Carnes,Suína,Orelha de Porco,9.99,14.99,7,104.93,,Pix
344.543.286-67,2023-02-04,14:01:40,15,Daniela,Laticínios,Iogurtes,Iogurte,3.8,5.13,8,41.04,,Dinheiro
113.972.461-72,2023-02-16,11:20:35,6,Carla,Limpeza,Sabão em Pó,Sabão em Pó,8.5,12.75,8,102.0,,Pix
265.144.364-50,2023-02-10,10:10:00,1,Márcia,Decoração,Tapetes,Tapete,59.99,79.99,7,559.93,Problemas técnicos,Pix
540.586.764-41,2023-02-08,10:57:21,7,Ana,Hortifruti,Frutas,Cereja Espanhola,39.99,44.99,3,134.97,,Cartão_Débito
165.927.113-24,2023-02-20,17:54:20,18,Márcia,Hortifruti,Frutas,Jaca,6.99,8.49,10,84.9,,Dinheiro
254.631.857-27,2023-02-24,10:44:06,1,Olivia,Tecnologia,Caixas de Som,Smart Speaker,79.99,99.99,8,799.92,,Pix
617.865.754-44,2023-02-17,10:22:14,3,Gabriela,Bebidas,Alcoólicas,Cerveja,5.9,7.67,4,30.68,,Cartão_Débito
622.370.979-66,2023-02-23,10:45:49,18,Fernanda,Carnes,Bovina,Fígado de Boi,14.99,19.99,9,179.91,,Cartão_Débito
416.299.471-95,2023-02-17,17:07:38,19,Renata,Hortifruti,Frutas,Maçã,4.99,6.49,4,25.96,,Pix
639.279.431-66,2023-02-05,09:58:57,11,Tatiana,Moda e Vestuário,Masculino,Blazer Slim,59.99,89.99,1,89.99,,Cartão_Débito
895.945.542-13,2023-02-25,10:41:26,18,Clara,Decoração,Tapetes,Tapete de Banheiro,14.99,19.99,10,199.9,,Dinheiro
701.232.289-50,2023-02-09,12:06:26,8,Natália,Carnes,Suína,Costelinha de Porco,34.99,49.99,3,149.97,Estoque indisponível,Pix
496.695.478-56,2023-02-12,21:38:29,17,Isabela,Carnes,Bovina,Maminha,44.99,62.99,3,188.97,,Cartão_Débito
644.563.774-11,2023-02-07,20:31:24,1,Mariana,Carnes,Bovina,Cupim,39.99,54.99,5,274.95,,Pix
781.231.169-57,2023-02-14,16:22:15,5,Beatriz,Hortifruti,Frutas,Pitanga,16.99,19.99,10,199.9,,Cartão_Crédito
949.708.303-83,2023-02-16,14:41:04,12,Mariana,Hortifruti,Frutas,Nectarina,7.99,9.99,7,69.93,Desistência do cliente,Pix
638.345.678-63,2023-02-05,17:16:27,3,Gabriela,Esportes,Tacos,Taco de Baseball,19.99,29.99,7,209.93,,Cartão_Crédito
850.770.488-33,2023-02-13,14:30:27,4,Daniela,Moda e Vestuário,Feminino,Blusa Estampada,19.99,29.99,1,29.99,Desconto recusado,Pix
849.815.379-57,2023-02-21,21:44:54,12,Olivia,Eletrodomésticos,Ferro de Passar,Ferro de Passar,39.99,49.99,9,449.91,,Cartão_Débito
576.458.239-46,2023-02-08,09:25:58,19,Márcia,Limpeza,Desinfetantes,Água Sanitária,3.5,5.25,2,10.5,,Cartão_Débito
142.389.916-64,2023-02-07,15:12:51,4,Renata,Moda e Vestuário,Feminino,Vestido Rodado,36.99,54.99,3,164.97,,Pix
169.952.759-39,2023-02-04,14:56:41,19,Mariana,Lazer,Brinquedos,Quebra-cabeça,14.99,19.99,7,139.93,,Pix
999.319.206-73,2023-02-26,13:44:08,11,Helena,Hortifruti,Frutas,Mamão,5.5,7.15,8,57.2,,Dinheiro
155.774.425-11,2023-02-04,11:15:47,10,Laura,Hortifruti,Frutas,Ameixa,6.99,8.99,9,80.91,,Cartão_Crédito
217.724.922-63,2023-02-24,12:02:53,16,Tatiana,Hortifruti,Frutas,Cereja Americana,49.99,54.99,5,274.95,,Pix
654.504.938-11,2023-02-08,18:43:08,16,Renata,Hortifruti,Frutas,Limão Taiti,1.99,2.99,7,20.93,,Cartão_Crédito
239.419.378-98,2023-02-03,13:35:55,19,Sabrina,Moda e Vestuário,Masculino,Jaqueta de Couro,89.99,129.99,5,649.95,,Cartão_Crédito
785.314.901-87,2023-02-26,08:02:12,14,Laura,Hortifruti,Frutas,Jabuticaba,12.99,15.99,1,15.99,,Pix
174.533.268-58,2023-02-27,12:46:04,6,Renata,Hortifruti,Frutas,Mamão Formosa,3.99,5.49,9,49.41,,Dinheiro
721.507.677-93,2023-02-26,16:48:09,20,Márcia,Iluminação,Lustres,Lustre,119.99,149.99,6,899.94,Desistência do cliente,Pix
478.532.599-14,2023-02-13,18:20:03,7,Sabrina,Carnes,Suína,Rabo de Porco,17.99,24.99,4,99.96,,Pix
456.420.405-88,2023-02-04,16:33:01,7,Beatriz,Celulares,Smartphones,Smartphone,1799.99,2249.99,5,11249.95,,Dinheiro
319.368.442-46,2023-02-28,20:38:47,3,Mariana,Tecnologia,Relógios Inteligentes,Smartwatch,119.99,149.99,1,149.99,,Pix
682.657.272-59,2023-02-10,14:16:55,12,Tatiana,Moda e Vestuário,Masculino,Camiseta Básica,12.99,19.99,7,139.93,,Cartão_Débito
913.446.392-34,2023-02-17,20:59:18,13,Daniela,Carnes,Bovina,Coxão Mole,42.99,59.99,10,599.9,,Dinheiro
349.292.677-17,2023-02-03,18:49:07,9,Carla,Esportes,Bolas,Bola de Futebol,14.99,19.99,10,199.9,,Cartão_Débito
970.462.725-22,2023-02-10,14:39:50,10,Helena,Hortifruti,Frutas,Cereja Chilena,44.99,49.99,1,49.99,,Cartão_Débito
747.777.897-41,2023-02-19,20:43:57,18,Juliana,Higiene,Escovas de Dentes,Escova de Dentes,3.9,5.46,7,38.22,Desconto recusado,Cartão_Crédito
252.441.449-29,2023-02-04,14:11:13,9,Renata,Hortifruti,Frutas,Banana Nanica,1.99,2.99,8,23.92,,Cartão_Crédito
404.233.519-51,2023-02-20,11:39:21,16,Fernanda,Moda e Vestuário,Feminino,Blusa de Tricô,22.99,34.99,8,279.92,,Cartão_Débito
404.570.301-40,2023-02-04,14:11:36,8,Mariana,Eletrodomésticos,Ventiladores,Ventilador de Mesa,49.99,69.99,2,139.98,,Cartão_Débito
268.212.298-27,2023-02-17,19:45:08,13,Daniela,Esportes,Bicicletas,Bicicleta,399.99,499.99,2,999.98,Desistência do cliente,Dinheiro
758.265.394-15,2023-02-16,21:25:24,17,Ana,Lazer,Piscinas,Piscina Inflável,79.99,99.99,4,399.96,,Cartão_Débito
544.390.744-82,2023-02-23,21:23:08,16,Patrícia,Móveis,Mesas,Escrivaninha,99.99,129.99,2,259.98,,Dinheiro
745.196.249-44,2023-02-26,17:41:50,19,Beatriz,Móveis,Prateleiras,Prateleira de Parede,19.99,29.99,7,209.93,,Cartão_Débito
