CPF,Data,Hora,PDV,Operadora,Categoria,Subcategoria,Produto,Preço de Custo,Preço,Quantidade,Valor Total,Cancelamentos,Tipo de Pagamento
497.118.709-58,2023-01-29,10:20:21,4,Laura,Carnes,Suína,Pernil,29.99,39.99,6,239.94,,Pix
279.162.799-78,2023-01-30,10:56:12,13,Mariana,Carnes,Suínos,Costela Suína,18.9,27.4,2,54.8,Desistência do cliente,Pix
713.831.818-50,2023-01-22,11:50:44,12,Márcia,Móveis,Cadeiras,Cadeira de Escritório,119.99,149.99,4,599.96,,Cartão_Crédito
222.981.738-63,2023-01-20,15:40:25,17,Sabrina,Higiene,Desodorantes,Desodorante,8.8,12.32,5,61.6,,Dinheiro
251.101.485-62,2023-01-19,20:38:23,2,Gabriela,Moda e Vestuário,Masculino,Camiseta Básica,12.99,19.99,1,19.99,,Cartão_Crédito
549.206.311-13,2023-01-23,08:07:25,2,Beatriz,Carnes,Bovina,Coxão Duro,34.99,49.99,7,349.93,,Cartão_Crédito
665.234.611-44,2023-01-03,19:17:17,11,Natália,Carnes,Aves,Fígado de Frango,7.99,12.99,10,129.9,,Cartão_Crédito
300.282.818-20,2023-01-17,18:43:43,11,Olivia,Carnes,Suína,Pernil,29.99,39.99,7,279.93,,Cartão_Débito
232.819.372-42,2023-01-25,08:38:31,13,Laura,Carnes,Aves,Coxa de Frango,17.99,24.99,4,99.96,,Cartão_Débito
442.678.462-86,2023-01-07,21:07:36,1,Daniela,Sobremesas,Sorvetes,Sorvete,12.0,16.8,7,117.6,,Cartão_Crédito
901.614.875-49,2023-01-07,12:58:23,5,Márcia,Hortifruti,Frutas,Abacate,7.0,9.1,3,27.3,,Cartão_Débito
497.420.655-69,2023-01-13,20:12:51,8,Sabrina,Moda e Vestuário,Feminino,Saia Midi,24.99,39.99,5,199.95,,Pix
434.513.962-55,2023-01-10,09:12:45,1,Daniela,Carnes,Aves,Codorna Inteira,39.99,54.99,5,274.95,,Cartão_Débito
979.285.923-74,2023-01-23,08:55:21,11,Beatriz,Hortifruti,Frutas,Kiwi,5.0,6.5,3,19.5,Desistência do cliente,Cartão_Crédito
865.512.619-51,2023-01-14,17:41:02,5,Tatiana,Snacks,Salgadinhos,Pipoca,2.0,2.9,7,20.3,,Dinheiro
180.907.550-41,2023-01-29,14:21:53,7,Alice,Moda e Vestuário,Feminino,Blusa Ciganinha,22.99,34.99,1,34.99,,Cartão_Crédito
965.116.928-37,2023-01-04,08:03:48,15,Patrícia,Moda e Vestuário,Feminino,Vestido Ciganinha,26.99,39.99,3,119.97,,Cartão_Crédito
298.489.227-38,2023-01-03,11:49:52,20,Patrícia,Eletrodomésticos,Aspiradores,Aspirador de Pó,149.99,199.99,9,1799.91,,Cartão_Débito
677.915.906-40,2023-01-24,19:05:19,4,Fernanda,Moda e Vestuário,Feminino,Calça Jeans Skinny,29.99,49.99,8,399.92,,Cartão_Crédito
107.513.650-15,2023-01-16,13:41:06,6,Tatiana,Carnes,Suína,Bisteca Suína,21.99,29.99,8,239.92,,Pix
583.231.238-57,2023-01-24,21:16:47,20,Ana,Hortifruti,Frutas,Banana da Terra,3.99,4.99,1,4.99,,Dinheiro
381.499.248-83,2023-01-27,18:51:48,13,Clara,Hortifruti,Frutas,Mamão Formosa,3.99,5.49,4,21.96,,Cartão_Débito
320.585.825-94,2023-01-23,15:47:37,10,Patrícia,Hortifruti,Frutas,Pera,3.29,4.49,10,44.9,,Cartão_Crédito
260.930.135-89,2023-01-15,20:49:53,15,Carla,Hortifruti,Legumes,Cebola,2.29,2.98,3,8.94,Problemas técnicos,Cartão_Débito
234.231.143-17,2023-01-27,13:15:50,1,Clara,Hortifruti,Frutas,Figo,11.99,14.99,9,134.91,Erro no preço,Cartão_Débito
508.269.958-82,2023-01-07,11:56:50,4,Carla,Hortifruti,Frutas,Uva,8.0,10.4,7,72.8,,Cartão_Débito
313.256.194-44,2023-01-09,17:27:11,9,Laura,Carnes,Bovina,Mocotó,21.99,29.99,4,119.96,,Cartão_Débito
476.435.309-20,2023-01-08,12:28:36,10,Tatiana,Padaria,Salgados,Coxinha de Frango,3.5,4.73,10,47.3,,Dinheiro
571.482.169-97,2023-01-26,19:55:21,14,Sabrina,Hortifruti,Frutas,Pera,3.29,4.49,4,17.96,Problemas técnicos,Pix
327.879.401-11,2023-01-09,12:09:58,19,Beatriz,Carnes,Suína,Rabo de Porco,17.99,24.99,10,249.9,,Pix
353.713.518-21,2023-01-16,17:33:33,9,Ana,Hortifruti,Frutas,Banana Nanica,1.99,2.99,2,5.98,,Cartão_Crédito
207.880.131-14,2023-01-30,10:12:28,3,Tatiana,Eletrodomésticos,Cafeteiras,Cafeteira Elétrica,79.99,99.99,3,299.97,,Cartão_Débito
335.499.350-49,2023-01-25,08:30:26,8,Laura,Hortifruti,Frutas,Cereja Chilena,44.99,49.99,8,399.92,Desconto recusado,Cartão_Crédito
249.884.303-82,2023-01-10,17:38:15,11,Alice,Snacks,Salgadinhos,Pipoca,2.0,2.9,10,29.0,,Dinheiro
190.401.130-81,2023-01-04,21:20:29,4,Fernanda,Móveis,Mesas,Escrivaninha,99.99,129.99,6,779.94,,Dinheiro
674.160.824-16,2023-01-19,19:52:24,7,Laura,Carnes,Suína,Costelinha de Porco,34.99,49.99,8,399.92,,Cartão_Crédito
537.752.609-44,2023-01-20,10:39:58,17,Laura,Lazer,Brinquedos,Quebra-cabeça,14.99,19.99,9,179.91,,Cartão_Débito
167.935.849-80,2023-01-12,11:38:20,5,Olivia,Moda e Vestuário,Feminino,Vestido Floral,39.99,59.99,3,179.97,Desistência do cliente,Pix
713.793.870-49,2023-01-15,16:37:59,20,Ana,Moda e Vestuário,Feminino,Blusa de Tricô,22.99,34.99,9,314.91,,Cartão_Débito
243.377.903-65,2023-01-20,19:04:07,5,Sabrina,Carnes,Aves,Peito de Frango,15.99,22.99,4,91.96,,Pix
894.743.605-12,2023-01-07,15:01:06,16,Alice,Decoração,Espelhos,Espelho de Parede,39.99,49.99,1,49.99,,Dinheiro
210.130.832-10,2023-01-05,08:00:16,9,Helena,Limpeza,Desinfetantes,Água Sanitária,3.5,5.25,8,42.0,,Cartão_Crédito
485.516.695-76,2023-01-07,15:49:05,18,Alice,Moda e Vestuário,Masculino,Bermuda Jeans,19.99,29.99,7,209.93,,Pix
380.565.885-45,2023-01-18,09:14:54,15,Carla,Carnes,Ovinos,Paleta de Cordeiro,74.99,89.99,6,539.94,,Pix
537.607.124-31,2023-01-04,11:15:06,18,Clara,Carnes,Aves,Asa de Frango,13.99,19.99,6,119.94,,Pix
810.666.283-40,2023-01-06,14:52:53,7,Laura,Laticínios,Iogurtes,Iogurte,3.8,5.13,3,15.39,,Dinheiro
611.348.583-52,2023-01-20,11:14:14,14,Renata,Hortifruti,Frutas,Kiwi,5.0,6.5,9,58.5,,Cartão_Débito
255.509.463-99,2023-01-10,08:47:29,14,Fernanda,Padaria,Biscoitos,Biscoito,5.8,7.83,3,23.49,,Dinheiro
767.240.969-29,2023-01-10,15:33:20,19,Daniela,Decoração,Quadros,Quadro Decorativo,29.99,39.99,5,199.95,,Cartão_Crédito
395.929.779-51,2023-01-25,17:26:22,7,Gabriela,Hortifruti,Frutas,Carambola,5.99,7.49,7,52.43,,Cartão_Débito
767.732.341-33,2023-01-07,17:11:58,17,Márcia,Padaria,Bebidas Quentes,Café,5.0,6.75,2,13.5,,Pix
729.691.275-19,2023-01-25,14:23:31,1,Natália,Carnes,Suínos,Costela Suína,18.9,27.4,7,191.8,,Dinheiro
343.755.690-61,2023-01-25,17:00:23,19,Isabela,Móveis,Guarda-roupas,Guarda-roupa,299.99,399.99,5,1999.95,,Pix
126.351.746-50,2023-01-31,17:13:07,8,Natália,Hortifruti,Frutas,Cereja Americana,49.99,54.99,2,109.98,,Cartão_Crédito
731.880.126-87,2023-01-19,09:11:54,7,Olivia,Hortifruti,Frutas,Limão Cravo,5.49,6.99,7,48.93,,Dinheiro
183.413.343-33,2023-01-17,13:48:35,2,Sabrina,Bebidas,Não Alcoólicas,Suco de Laranja,6.2,8.06,4,32.24,,Pix
609.405.675-38,2023-01-31,14:48:44,2,Laura,Tecnologia,Fones de Ouvido,Fone de Ouvido Bluetooth,39.99,49.99,7,349.93,Problemas de entrega,Dinheiro
572.991.445-35,2023-01-14,18:27:33,1,Natália,Hortifruti,Frutas,Uva Verde,7.49,9.99,7,69.93,,Cartão_Débito
693.307.257-59,2023-01-17,09:30:11,8,Daniela,Celulares,Tablets,Tablet,899.99,1124.99,3,3374.97,,Dinheiro
555.315.615-38,2023-01-14,21:59:13,11,Patrícia,Carnes,Bovina,Fraldinha,31.99,44.99,2,89.98,,Pix
407.724.973-50,2023-01-13,12:29:44,4,Carla,Carnes,Suína,Barriga de Porco,21.99,29.99,2,59.98,,Cartão_Débito
255.757.845-33,2023-01-07,19:17:41,6,Mariana,Hortifruti,Frutas,Melão,6.49,7.99,10,79.9,Problemas de entrega,Cartão_Crédito
750.240.258-33,2023-01-07,20:27:11,2,Sabrina,Moda e Vestuário,Masculino,Camisa Social,24.99,39.99,7,279.93,,Pix
190.400.433-78,2023-01-09,14:14:58,2,Isabela,Móveis,Prateleiras,Prateleira de Parede,19.99,29.99,10,299.9,,Dinheiro
780.431.831-82,2023-01-15,12:13:05,20,Ana,Carnes,Bovina,Costela,39.99,54.99,10,549.9,,Pix
376.801.326-96,2023-01-05,15:13:22,3,Mariana,Padaria,Biscoitos,Rosquinhas,3.9,5.27,9,47.43,Problemas técnicos,Pix
138.953.743-64,2023-01-27,20:29:37,4,Alice,Padaria,Bolos,Torta de Morango,22.0,29.7,3,89.1,,Pix
755.802.216-91,2023-01-10,16:58:49,15,Juliana,Moda e Vestuário,Masculino,Camisa Polo,22.99,34.99,5,174.95,,Dinheiro
847.358.769-82,2023-01-24,21:35:42,4,Alice,Limpeza,Desinfetantes,Desinfetante,6.8,10.2,10,102.0,,Pix
694.426.467-29,2023-01-04,15:57:18,13,Laura,Carnes,Bovina,Costela,39.99,54.99,7,384.93,,Dinheiro
239.374.992-84,2023-01-12,17:17:51,5,Carla,Carnes,Bovina,Coxão Mole,42.99,59.99,9,539.91,,Pix
497.943.127-63,2023-01-27,10:56:54,18,Olivia,Hortifruti,Frutas,Pitanga,16.99,19.99,7,139.93,,Dinheiro
108.435.356-48,2023-01-28,21:31:56,10,Gabriela,Limpeza,Desinfetantes,Água Sanitária,3.5,5.25,1,5.25,,Dinheiro
612.933.705-20,2023-01-10,14:47:49,3,Helena,Móveis,Camas,Cama de Casal,399.99,499.99,10,4999.9,,Dinheiro
203.449.403-44,2023-01-06,11:44:58,12,Helena,Hortifruti,Frutas,Melão,6.49,7.99,10,79.9,,Pix
822.941.523-94,2023-01-02,12:57:10,10,Carla,Tecnologia,Acessórios,Carregador Portátil,19.99,29.99,10,299.9,,Cartão_Crédito
250.819.399-13,2023-01-18,12:29:58,19,Sabrina,Carnes,Bovina,Picanha Argentina,59.99,79.99,7,559.93,Problemas técnicos,Cartão_Débito
618.893.525-54,2023-01-22,11:36:40,8,Alice,Moda e Vestuário,Feminino,Vestido Blusê,32.99,49.99,9,449.91,,Pix
171.810.904-77,2023-01-13,20:14:04,14,Márcia,Hortifruti,Frutas,Banana,2.99,3.89,5,19.45,,Pix
882.438.417-34,2023-01-09,18:20:22,9,Clara,Moda e Vestuário,Masculino,Camiseta Estampada,16.99,24.99,7,174.93,,Dinheiro
870.556.842-30,2023-01-04,15:40:42,11,Natália,Snacks,Frutos Secos,Amendoim,4.5,6.52,9,58.68,,Pix
107.513.650-15,2023-01-12,18:26:27,11,Helena,Hortifruti,Frutas,Physalis,34.99,39.99,1,39.99,,Cartão_Crédito
852.363.841-44,2023-01-06,19:28:33,19,Sabrina,Padaria,Bolos,Bolo de Chocolate,18.0,24.3,10,243.0,Desistência do cliente,Pix
622.132.519-69,2023-01-09,13:04:04,14,Natália,Carnes,Aves,Peito de Codorna,29.99,39.99,8,319.92,,Dinheiro
432.227.257-90,2023-01-07,10:01:33,19,Márcia,Móveis,Mesas,Mesa de Jantar,249.99,299.99,9,2699.91,Problemas de entrega,Cartão_Débito
215.172.132-85,2023-01-13,09:17:56,4,Tatiana,Carnes,Bovina,Carne de Hambúrguer,21.99,29.99,7,209.93,,Cartão_Crédito
309.285.578-48,2023-01-14,19:23:12,12,Gabriela,Decoração,Vasos,Vaso de Plantas,14.99,19.99,4,79.96,,Cartão_Crédito
154.281.767-36,2023-01-22,14:00:38,8,Patrícia,Carnes,Bovina,Filé Mignon,59.99,79.99,4,319.96,Problemas técnicos,Pix
142.643.168-75,2023-01-24,13:57:53,6,Clara,Hortifruti,Legumes,Pimentão,3.99,5.19,9,46.71,,Dinheiro
221.812.520-28,2023-01-17,14:25:16,3,Gabriela,Hortifruti,Frutas,Nectarina,7.99,9.99,9,89.91,,Dinheiro
897.289.754-70,2023-01-07,19:10:26,16,Daniela,Hortifruti,Frutas,Uva,8.0,10.4,7,72.8,,Dinheiro
376.451.877-47,2023-01-07,21:05:38,4,Olivia,Iluminação,Abajures,Abajur,39.99,49.99,4,199.96,,Dinheiro
118.232.285-49,2023-01-21,11:41:23,14,Ana,Hortifruti,Frutas,Cereja Espanhola,39.99,44.99,5,224.95,,Cartão_Crédito
478.164.820-56,2023-01-25,20:17:31,12,Carla,Carnes,Bovina,Língua de Boi,24.99,34.99,7,244.93,,Cartão_Crédito
643.185.233-24,2023-01-04,18:24:13,7,Daniela,Decoração,Quadros,Quadro Decorativo,29.99,39.99,10,399.9,,Cartão_Débito
463.100.253-14,2023-01-22,18:34:20,14,Gabriela,Tecnologia,Fones de Ouvido,Fone de Ouvido Bluetooth,39.99,49.99,5,249.95,,Pix
481.239.776-59,2023-01-21,21:12:13,12,Ana,Móveis,Mesas,Mesa de Jantar,249.99,299.99,7,2099.93,,Dinheiro
830.166.746-98,2023-01-02,09:58:42,9,Márcia,Moda e Vestuário,Feminino,Blusa de Tricô,22.99,34.99,7,244.93,,Dinheiro
362.560.208-81,2023-01-19,15:07:42,6,Clara,Carnes,Aves,Peito de Frango,15.99,22.99,5,114.95,,Cartão_Débito
310.695.451-62,2023-01-01,10:30:05,7,Juliana,Decoração,Tapetes,Tapete de Banheiro,14.99,19.99,3,59.97,,Pix
392.843.673-59,2023-01-21,15:48:57,19,Tatiana,Higiene,Shampoos,Condicionador,14.5,20.3,1,20.3,,Pix
195.695.667-51,2023-01-17,08:19:15,8,Clara,Carnes,Bovina,Costela,39.99,54.99,7,384.93,,Cartão_Débito
816.477.112-31,2023-01-02,19:20:26,4,Sabrina,Hortifruti,Frutas,Tamarindo,11.99,13.99,10,139.9,,Dinheiro
971.425.259-35,2023-01-12,18:13:52,9,Olivia,Moda e Vestuário,Masculino,Gravata Slim,19.99,29.99,3,89.97,,Cartão_Crédito
266.616.581-87,2023-01-31,12:28:50,3,Helena,Carnes,Ovinos,Contrafilé de Cordeiro,54.99,69.99,2,139.98,Fraude,Dinheiro
907.783.326-84,2023-01-12,17:49:51,13,Patrícia,Hortifruti,Frutas,Romã,7.99,9.99,5,49.95,,Dinheiro
355.411.821-34,2023-01-18,19:01:43,1,Tatiana,Moda e Vestuário,Feminino,Vestido Ciganinha,26.99,39.99,3,119.97,,Dinheiro
150.586.794-92,2023-01-27,09:07:35,18,Isabela,Moda e Vestuário,Feminino,Blusa Ciganinha,22.99,34.99,3,104.97,,Pix
979.893.559-17,2023-01-31,12:53:30,8,Natália,Carnes,Bovina,Coxão Mole,42.99,59.99,1,59.99,,Dinheiro
332.912.693-97,2023-01-12,12:03:40,14,Márcia,Tecnologia,Câmeras,Câmera Fotográfica,249.99,299.99,10,2999.9,,Cartão_Débito
815.868.932-28,2023-01-20,16:46:34,19,Mariana,Hortifruti,Frutas,Kiwi,5.0,6.5,9,58.5,,Cartão_Crédito
396.852.983-92,2023-01-08,19:43:00,12,Renata,Hortifruti,Frutas,Kiwi,9.99,11.99,3,35.97,,Cartão_Crédito
905.111.543-74,2023-01-06,17:04:22,18,Olivia,Eletrodomésticos,Cafeteiras,Cafeteira Elétrica,79.99,99.99,6,599.94,,Cartão_Crédito
172.121.400-44,2023-01-01,18:33:59,5,Patrícia,Eletrodomésticos,Panelas Elétricas,Panela Elétrica de Arroz,69.99,89.99,10,899.9,Fraude,Dinheiro
421.605.623-93,2023-01-21,08:07:08,1,Márcia,Padaria,Pães,Pão Integral,4.5,6.08,4,24.32,,Cartão_Débito
405.559.436-49,2023-01-31,20:26:53,8,Laura,Sobremesas,Chocolates,Chocolate,7.5,10.5,8,84.0,,Cartão_Crédito
103.368.630-26,2023-01-28,20:15:02,13,Sabrina,Padaria,Bolos,Bolo de Cenoura,16.0,21.6,2,43.2,,Cartão_Débito
921.993.755-88,2023-01-18,09:52:32,12,Laura,Carnes,Suína,Barriga de Porco,21.99,29.99,6,179.94,,Cartão_Débito
446.896.146-22,2023-01-28,13:27:13,3,Carla,Moda e Vestuário,Masculino,Camisa Social,24.99,39.99,4,159.96,,Pix
985.179.447-36,2023-01-21,12:31:41,6,Daniela,Moda e Vestuário,Masculino,Gravata Slim,19.99,29.99,2,59.98,,Dinheiro
743.354.214-47,2023-01-22,12:31:56,19,Fernanda,Hortifruti,Frutas,Melancia,6.0,7.8,5,39.0,,Cartão_Débito
507.504.776-46,2023-01-12,21:27:56,4,Patrícia,Moda e Vestuário,Masculino,Camiseta Estampada,16.99,24.99,3,74.97,,Cartão_Crédito
854.238.313-40,2023-01-25,13:34:13,4,Helena,Móveis,Camas,Cama de Casal,399.99,499.99,3,1499.97,,Cartão_Crédito
692.430.116-69,2023-01-14,17:38:58,16,Clara,Iluminação,Lâmpadas,Lâmpada LED,7.99,9.99,7,69.93,,Cartão_Crédito
692.430.116-69,2023-01-15,13:43:37,8,Beatriz,Moda e Vestuário,Feminino,Vestido Midi,42.99,64.99,7,454.93,,Cartão_Crédito
123.648.944-49,2023-01-03,12:10:13,7,Beatriz,Hortifruti,Frutas,Uva,8.0,10.4,3,31.2,,Dinheiro
754.217.149-99,2023-01-20,18:17:18,5,Gabriela,Carnes,Suína,Orelha de Porco,9.99,14.99,7,104.93,,Cartão_Crédito
817.504.638-69,2023-01-06,12:45:58,19,Olivia,Móveis,Puffs,Puff,29.99,39.99,6,239.94,Fraude,Cartão_Débito
544.225.209-93,2023-01-18,18:38:21,17,Renata,Hortifruti,Frutas,Maçã,4.99,6.49,7,45.43,Pagamento não autorizado,Cartão_Crédito
897.234.455-74,2023-01-31,10:24:22,11,Natália,Tecnologia,Acessórios,Cabo HDMI,7.99,9.99,7,69.93,,Pix
429.117.767-17,2023-01-11,19:27:01,15,Patrícia,Hortifruti,Frutas,Coco,6.49,7.99,2,15.98,Estoque indisponível,Cartão_Débito
399.957.278-69,2023-01-19,16:39:02,15,Patrícia,Iluminação,Lâmpadas,Lâmpada LED,7.99,9.99,9,89.91,,Cartão_Crédito
523.442.565-46,2023-01-14,17:14:34,17,Gabriela,Higiene,Shampoos,Shampoo,12.9,18.06,9,162.54,,Dinheiro
499.385.718-94,2023-01-03,19:12:44,20,Márcia,Moda e Vestuário,Feminino,Vestido Tubinho,34.99,49.99,5,249.95,,Cartão_Débito
316.956.974-45,2023-01-09,18:50:28,19,Patrícia,Hortifruti,Frutas,Melancia,6.0,7.8,8,62.4,,Cartão_Crédito
971.468.273-27,2023-01-18,17:30:43,2,Daniela,Hortifruti,Frutas,Cereja,24.99,29.99,8,239.92,,Cartão_Débito
300.368.932-40,2023-01-12,12:11:21,1,Isabela,Móveis,Mesas,Escrivaninha,99.99,129.99,6,779.94,,Dinheiro
932.296.675-96,2023-01-13,14:13:43,13,Laura,Moda e Vestuário,Feminino,Sandália Rasteira,26.99,39.99,5,199.95,,Cartão_Débito
772.134.718-58,2023-01-09,19:50:47,2,Mariana,Carnes,Aves,Peito de Frango,15.99,22.99,10,229.9,,Dinheiro
517.815.401-73,2023-01-05,16:46:42,2,Gabriela,Moda e Vestuário,Masculino,Tênis Esportivo,44.99,69.99,9,629.91,Estoque indisponível,Cartão_Crédito
169.952.759-39,2023-01-26,11:11:35,2,Tatiana,Eletroeletrônicos,Televisores,Smart TV 50 polegadas,2199.99,2639.99,2,5279.98,,Pix
380.182.998-84,2023-01-26,21:35:21,15,Natália,Hortifruti,Frutas,Banana Prata,2.99,3.99,5,19.95,,Cartão_Crédito
640.830.730-40,2023-01-08,16:01:44,8,Clara,Carnes,Suína,Orelha de Porco,9.99,14.99,3,44.97,,Cartão_Crédito
456.384.197-78,2023-01-18,10:59:01,2,Beatriz,Tecnologia,Periféricos,Teclado sem Fio,14.99,19.99,6,119.94,,Pix
894.743.605-12,2023-01-13,10:36:41,11,Helena,Decoração,Quadros,Quadro Decorativo,29.99,39.99,4,159.96,,Cartão_Crédito
279.695.249-87,2023-01-01,13:21:32,10,Helena,Carnes,Suínos,Costela Suína,18.9,27.4,8,219.2,,Cartão_Débito
742.747.182-58,2023-01-25,10:39:50,5,Gabriela,Hortifruti,Frutas,Limão Cravo,5.49,6.99,8,55.92,,Cartão_Crédito
237.211.502-35,2023-01-26,17:30:47,9,Renata,Carnes,Bovina,Coxão Duro,34.99,49.99,4,199.96,,Pix
560.977.239-17,2023-01-17,15:57:56,16,Carla,Carnes,Aves,Fígado de Frango,7.99,12.99,1,12.99,Estoque indisponível,Cartão_Débito
592.315.873-88,2023-01-06,08:36:32,3,Mariana,Higiene,Shampoos,Condicionador,14.5,20.3,8,162.4,,Dinheiro
765.267.174-63,2023-01-24,13:25:52,9,Natália,Carnes,Ovinos,Pernil de Cordeiro,59.99,74.99,1,74.99,,Dinheiro
908.381.143-91,2023-01-24,14:54:03,16,Olivia,Carnes,Bovina,Carne de Hambúrguer,21.99,29.99,7,209.93,,Dinheiro
198.881.289-26,2023-01-15,14:56:26,9,Ana,Carnes,Bovina,Filé Mignon,59.99,79.99,1,79.99,,Cartão_Débito
942.621.871-47,2023-01-22,20:55:19,9,Márcia,Moda e Vestuário,Masculino,Calça Social,39.99,59.99,9,539.91,,Pix
909.958.598-82,2023-01-21,20:49:02,10,Daniela,Hortifruti,Frutas,Melancia,6.0,7.8,5,39.0,,Dinheiro
884.184.953-94,2023-01-30,15:53:43,15,Beatriz,Moda e Vestuário,Masculino,Calça Chino,32.99,49.99,6,299.94,,Cartão_Crédito
816.393.414-39,2023-01-06,20:10:56,10,Fernanda,Moda e Vestuário,Feminino,Cardigan de Lã,29.99,44.99,7,314.93,,Pix
123.478.221-60,2023-01-14,15:46:37,4,Márcia,Limpeza,Detergentes,Detergente,3.2,4.8,8,38.4,,Pix
240.916.663-31,2023-01-14,11:17:16,6,Tatiana,Laticínios,Leites,Leite,2.5,3.38,9,30.42,,Pix
859.948.319-44,2023-01-28,17:26:27,13,Clara,Moda e Vestuário,Masculino,Gravata Slim,19.99,29.99,1,29.99,,Pix
255.389.379-94,2023-01-04,08:21:18,3,Patrícia,Carnes,Bovina,Fígado de Boi,14.99,19.99,1,19.99,,Cartão_Crédito
620.442.515-47,2023-01-08,16:42:15,12,Juliana,Carnes,Bovina,Picanha Argentina,59.99,79.99,9,719.91,,Cartão_Crédito
391.906.806-68,2023-01-13,17:39:10,16,Beatriz,Hortifruti,Frutas,Maçã,4.99,6.49,8,51.92,,Cartão_Crédito
691.398.880-17,2023-01-07,17:36:04,5,Renata,Carnes,Bovina,Rabo,29.99,39.99,10,399.9,,Cartão_Débito
993.711.466-50,2023-01-13,19:59:18,18,Sabrina,Eletroeletrônicos,Televisores,Smart TV 50 polegadas,2199.99,2639.99,6,15839.94,,Cartão_Crédito
150.958.568-55,2023-01-19,21:03:58,20,Ana,Carnes,Aves,Peito de Pato,49.99,64.99,5,324.95,,Cartão_Crédito
663.374.198-66,2023-01-04,11:47:16,13,Fernanda,Moda e Vestuário,Masculino,Camisa Social,24.99,39.99,7,279.93,,Cartão_Crédito
219.406.149-44,2023-01-04,08:41:54,9,Mariana,Moda e Vestuário,Feminino,Saia Midi,24.99,39.99,8,319.92,,Pix
559.201.922-16,2023-01-02,16:08:03,6,Isabela,Hortifruti,Legumes,Tomate,3.49,4.54,8,36.32,Problemas técnicos,Cartão_Crédito
993.816.389-93,2023-01-12,21:55:16,1,Isabela,Eletrodomésticos,Cafeteiras,Cafeteira Elétrica,79.99,99.99,9,899.91,,Cartão_Débito
724.729.764-54,2023-01-12,21:29:19,2,Natália,Hortifruti,Frutas,Coco,6.49,7.99,7,55.93,,Dinheiro
441.337.360-99,2023-01-05,11:07:31,18,Beatriz,Carnes,Suína,Rabo de Porco,17.99,24.99,3,74.97,,Cartão_Débito
734.725.888-36,2023-01-16,18:59:11,5,Sabrina,Hortifruti,Frutas,Manga,4.49,5.99,3,17.97,,Dinheiro
736.909.805-69,2023-01-16,13:22:03,2,Renata,Limpeza,Detergentes,Detergente,3.2,4.8,4,19.2,,Cartão_Débito
635.891.827-59,2023-01-08,13:06:13,4,Ana,Moda e Vestuário,Masculino,Calça Cargo,29.99,44.99,8,359.92,,Cartão_Crédito
287.507.301-68,2023-01-04,10:37:42,5,Daniela,Padaria,Bebidas Quentes,Café,5.0,6.75,8,54.0,,Pix
801.669.415-33,2023-01-11,21:51:28,7,Clara,Eletroeletrônicos,Televisores,Smart TV 50 polegadas,2199.99,2639.99,6,15839.94,,Cartão_Débito
210.920.859-34,2023-01-17,10:36:11,12,Patrícia,Moda e Vestuário,Feminino,Vestido Bandagem,36.99,54.99,9,494.91,,Cartão_Débito
717.894.303-19,2023-01-21,08:18:15,7,Laura,Padaria,Bolos,Bolo de Cenoura,16.0,21.6,10,216.0,,Pix
796.125.587-11,2023-01-10,13:46:55,4,Isabela,Iluminação,Spots,Spot de Teto,19.99,29.99,10,299.9,Fraude,Dinheiro
896.382.194-94,2023-01-20,12:10:05,5,Renata,Carnes,Aves,Peito de Pato,49.99,64.99,8,519.92,,Dinheiro
494.633.134-84,2023-01-22,18:48:27,8,Alice,Carnes,Bovina,Picanha Argentina,59.99,79.99,7,559.93,,Cartão_Débito
729.691.275-19,2023-01-25,19:30:52,8,Juliana,Hortifruti,Frutas,Tangerina,2.49,3.49,7,24.43,,Cartão_Crédito
162.458.129-13,2023-01-04,17:01:42,9,Gabriela,Tecnologia,Periféricos,Teclado sem Fio,14.99,19.99,1,19.99,,Cartão_Crédito
410.711.959-68,2023-01-01,13:42:22,19,Isabela,Carnes,Aves,Linguiça de Peru,13.99,19.99,10,199.9,,Cartão_Débito
447.745.915-52,2023-01-23,15:42:58,5,Clara,Hortifruti,Frutas,Tamarindo,11.99,13.99,8,111.92,Desconto recusado,Pix
578.904.964-90,2023-01-20,19:32:46,10,Gabriela,Moda e Vestuário,Feminino,Saia Midi,24.99,39.99,10,399.9,,Cartão_Crédito
812.816.696-96,2023-01-10,13:08:13,17,Isabela,Carnes,Ovinos,Carré de Cordeiro,69.99,84.99,6,509.94,,Cartão_Débito
489.170.201-69,2023-01-28,16:19:45,18,Laura,Limpeza,Utensílios de Limpeza,Vassoura,12.0,18.0,2,36.0,,Dinheiro
123.896.829-81,2023-01-15,16:24:00,8,Ana,Hortifruti,Frutas,Graviola,9.49,11.99,1,11.99,,Pix
306.430.762-67,2023-01-15,08:45:38,12,Ana,Higiene,Sabonetes,Sabonete,2.3,3.22,4,12.88,,Pix
124.452.245-77,2023-01-09,08:33:15,2,Tatiana,Moda e Vestuário,Masculino,Blazer Slim,59.99,89.99,6,539.94,,Cartão_Crédito
745.329.871-81,2023-01-12,13:46:51,20,Mariana,Higiene,Shampoos,Condicionador,14.5,20.3,9,182.7,,Cartão_Débito
571.831.931-27,2023-01-07,11:32:20,2,Renata,Moda e Vestuário,Feminino,Blusa Ciganinha,22.99,34.99,8,279.92,,Cartão_Crédito
