CPF,Data,Hora,PDV,Operadora,Categoria,Subcategoria,Produto,Preço de Custo,Preço,Quantidade,Valor Total,Cancelamentos,Tipo de Pagamento
799.273.275-55,2023-11-20,19:44:08,14,Renata,Padaria,Pães,Pão Francês,3.0,4.05,4,16.2,,Dinheiro
168.194.921-36,2023-11-05,17:25:36,10,Gabriela,Carnes,Bovina,Bife de Alcatra,47.99,64.99,2,129.98,,Dinheiro
949.340.350-86,2023-11-15,10:09:55,15,Helena,Carnes,Bovina,Rabo de Boi,17.99,24.99,6,149.94,,Cartão_Débito
399.995.772-69,2023-11-18,14:21:33,17,Clara,Eletrodomésticos,Ferro de Passar,Ferro de Passar,39.99,49.99,2,99.98,,Pix
858.747.679-76,2023-11-11,11:05:32,20,Mariana,Carnes,Bovina,Bife de Alcatra,47.99,64.99,10,649.9,,Dinheiro
521.285.314-43,2023-11-24,15:19:48,19,Natália,Hortifruti,Frutas,Lichia,9.99,12.49,8,99.92,,Pix
335.584.293-25,2023-11-25,17:00:43,7,Mariana,Hortifruti,Frutas,Kiwi,9.99,11.99,4,47.96,,Pix
737.392.283-41,2023-11-12,18:49:01,4,Isabela,Eletroeletrônicos,Computadores,Notebook,3499.99,4199.99,10,41999.9,,Dinheiro
743.610.228-52,2023-11-13,13:29:02,12,Isabela,Hortifruti,Frutas,Pera,3.29,4.49,10,44.9,Desistência do cliente,Pix
610.914.740-58,2023-11-11,12:00:11,11,Ana,Moda e Vestuário,Feminino,Blusa Estampada,19.99,29.99,5,149.95,,Dinheiro
263.946.769-38,2023-11-16,12:41:41,1,Isabela,Móveis,Puffs,Puff,29.99,39.99,10,399.9,,Dinheiro
573.363.854-73,2023-11-13,20:37:40,1,Laura,Carnes,Suína,Lombo Suíno,31.99,44.99,7,314.93,,Dinheiro
760.889.917-80,2023-11-15,09:27:10,2,Isabela,Limpeza,Desinfetantes,Desinfetante,6.8,10.2,1,10.2,,Cartão_Crédito
162.134.956-10,2023-11-26,13:38:42,18,Olivia,Moda e Vestuário,Masculino,Sapato Social,49.99,79.99,5,399.95,,Cartão_Débito
602.788.769-88,2023-11-29,17:57:57,2,Isabela,Moda e Vestuário,Feminino,Saia Lápis,22.99,34.99,8,279.92,,Dinheiro
666.691.701-77,2023-11-29,09:21:03,4,Olivia,Móveis,Mesas,Escrivaninha,99.99,129.99,5,649.95,Fraude,Dinheiro
874.513.477-12,2023-11-12,16:46:57,2,Juliana,Moda e Vestuário,Masculino,Calça Chino,32.99,49.99,2,99.98,,Cartão_Débito
946.772.841-22,2023-11-21,20:39:17,16,Ana,Hortifruti,Frutas,Manga Tommy,4.99,6.49,9,58.41,,Dinheiro
736.537.481-89,2023-11-01,15:25:46,16,Alice,Limpeza,Utensílios de Limpeza,Vassoura,12.0,18.0,4,72.0,,Cartão_Débito
142.895.846-82,2023-11-23,18:51:46,19,Isabela,Padaria,Biscoitos,Biscoito,5.8,7.83,1,7.83,,Cartão_Crédito
513.783.959-57,2023-11-19,16:04:16,1,Fernanda,Carnes,Bovina,Fígado de Boi,14.99,19.99,5,99.95,,Cartão_Crédito
690.168.106-34,2023-11-03,12:46:05,2,Daniela,Moda e Vestuário,Feminino,Vestido de Festa,69.99,99.99,3,299.97,,Cartão_Débito
668.339.358-70,2023-11-14,16:43:45,10,Ana,Hortifruti,Frutas,Cereja Chilena,44.99,49.99,3,149.97,,Pix
808.895.609-39,2023-11-04,11:00:27,1,Juliana,Padaria,Biscoitos,Biscoito,5.8,7.83,10,78.3,,Pix
517.190.383-41,2023-11-02,15:23:04,2,Clara,Móveis,Camas,Cama de Casal,399.99,499.99,10,4999.9,,Cartão_Crédito
352.785.854-67,2023-11-26,11:42:44,6,Sabrina,Hortifruti,Frutas,Cereja Espanhola,39.99,44.99,2,89.98,,Cartão_Crédito
248.691.317-50,2023-11-24,19:55:06,15,Olivia,Moda e Vestuário,Feminino,Shorts Jeans,16.99,24.99,2,49.98,,Cartão_Crédito
688.739.911-55,2023-11-10,18:46:27,7,Beatriz,Tecnologia,Caixas de Som,Smart Speaker,79.99,99.99,8,799.92,,Cartão_Débito
388.744.797-77,2023-11-05,21:43:12,19,Isabela,Hortifruti,Frutas,Banana Nanica,1.99,2.99,6,17.94,,Pix
123.433.493-44,2023-11-24,11:42:59,18,Daniela,Carnes,Aves,Fígado de Frango,7.99,12.99,8,103.92,,Cartão_Débito
430.540.602-40,2023-11-20,09:31:05,8,Fernanda,Hortifruti,Verduras,Alface,1.99,2.59,7,18.13,,Cartão_Crédito
247.637.153-92,2023-11-04,13:52:51,1,Patrícia,Carnes,Aves,Filé de Pato,59.99,74.99,1,74.99,,Cartão_Crédito
524.146.448-24,2023-11-19,12:48:29,15,Carla,Carnes,Bovina,Picanha Argentina,59.99,79.99,8,639.92,,Cartão_Crédito
906.703.507-50,2023-11-21,21:20:32,4,Márcia,Carnes,Bovina,Rabo,29.99,39.99,6,239.94,,Cartão_Crédito
299.399.121-23,2023-11-10,16:49:12,14,Márcia,Carnes,Suínos,Lombo Suíno,22.7,32.91,9,296.19,,Pix
639.449.216-74,2023-11-19,17:10:36,10,Natália,Carnes,Ovinos,Cordeiro Desossado,79.99,94.99,3,284.97,,Dinheiro
552.750.155-20,2023-11-18,13:12:58,1,Daniela,Decoração,Tapetes,Tapete de Banheiro,14.99,19.99,3,59.97,,Cartão_Débito
105.284.819-95,2023-11-23,21:46:37,11,Fernanda,Carnes,Bovina,Língua de Boi,24.99,34.99,6,209.94,,Dinheiro
979.654.875-16,2023-11-25,15:46:54,20,Juliana,Carnes,Bovina,Músculo,24.99,34.99,10,349.9,,Dinheiro
348.348.679-63,2023-11-12,21:20:34,12,Isabela,Moda e Vestuário,Masculino,Camisa Social,24.99,39.99,7,279.93,,Pix
998.309.139-85,2023-11-20,14:47:11,6,Patrícia,Carnes,Suína,Costelinha de Porco,34.99,49.99,6,299.94,,Pix
302.796.705-53,2023-11-02,13:45:23,5,Laura,Hortifruti,Frutas,Damasco,10.99,12.99,3,38.97,,Pix
326.691.548-71,2023-11-26,10:23:21,18,Mariana,Carnes,Ovinos,Linguiça de Cordeiro,19.99,29.99,1,29.99,,Cartão_Débito
934.639.849-97,2023-11-25,18:50:40,14,Laura,Hortifruti,Frutas,Mamão Formosa,3.99,5.49,9,49.41,,Cartão_Débito
885.752.677-61,2023-11-15,21:19:22,17,Juliana,Hortifruti,Frutas,Cereja Espanhola,39.99,44.99,3,134.97,,Cartão_Débito
881.153.820-54,2023-11-06,21:32:02,6,Carla,Tecnologia,Periféricos,Teclado sem Fio,14.99,19.99,8,159.92,,Cartão_Débito
197.789.551-10,2023-11-16,18:50:19,4,Daniela,Hortifruti,Verduras,Alface,1.99,2.59,6,15.54,,Cartão_Débito
281.112.450-21,2023-11-01,08:28:36,13,Márcia,Moda e Vestuário,Masculino,Moletom com Capuz,32.99,49.99,10,499.9,,Dinheiro
485.726.519-19,2023-11-25,20:55:36,17,Juliana,Moda e Vestuário,Feminino,Vestido Bandagem,36.99,54.99,9,494.91,,Cartão_Débito
286.887.982-27,2023-11-24,10:07:10,14,Tatiana,Moda e Vestuário,Feminino,Cardigan de Lã,29.99,44.99,1,44.99,,Cartão_Débito
725.951.839-22,2023-11-22,21:00:44,8,Natália,Decoração,Relógios,Relógio de Parede,19.99,29.99,4,119.96,,Cartão_Crédito
557.503.744-22,2023-11-22,21:20:41,16,Alice,Hortifruti,Frutas,Amora,14.99,17.99,6,107.94,,Pix
351.385.446-75,2023-11-10,15:55:42,5,Carla,Limpeza,Desinfetantes,Desinfetante,6.8,10.2,5,51.0,,Cartão_Débito
566.801.428-96,2023-11-29,09:38:17,7,Patrícia,Moda e Vestuário,Feminino,Saia Midi,24.99,39.99,9,359.91,,Cartão_Débito
845.566.980-13,2023-11-22,18:11:15,4,Márcia,Moda e Vestuário,Feminino,Blusa Ciganinha,22.99,34.99,8,279.92,,Dinheiro
904.657.961-11,2023-11-20,08:27:36,1,Beatriz,Celulares,Tablets,Tablet,899.99,1124.99,3,3374.97,,Cartão_Crédito
379.135.555-39,2023-11-22,15:14:18,17,Helena,Hortifruti,Frutas,Uva,8.0,10.4,3,31.2,,Cartão_Débito
262.752.632-92,2023-11-25,08:40:44,6,Isabela,Higiene,Escovas de Dentes,Escova de Dentes,3.9,5.46,2,10.92,,Cartão_Crédito
174.533.268-58,2023-11-19,12:32:16,17,Renata,Moda e Vestuário,Feminino,Vestido de Festa,69.99,99.99,4,399.96,,Pix
736.582.191-50,2023-11-03,09:29:25,4,Olivia,Tecnologia,Fones de Ouvido,Fone de Ouvido Bluetooth,39.99,49.99,2,99.98,,Cartão_Crédito
780.431.831-82,2023-11-10,08:48:33,20,Olivia,Hortifruti,Frutas,Coco,6.49,7.99,9,71.91,,Cartão_Crédito
747.777.897-41,2023-11-16,15:20:50,5,Tatiana,Carnes,Ovinos,Contrafilé de Cordeiro,54.99,69.99,1,69.99,,Dinheiro
106.336.305-66,2023-11-13,09:46:31,4,Isabela,Hortifruti,Frutas,Uva,8.0,10.4,9,93.6,,Pix
892.803.997-85,2023-11-13,15:19:31,13,Carla,Hortifruti,Frutas,Abacaxi,4.5,5.85,8,46.8,,Dinheiro
557.744.263-49,2023-11-23,17:10:44,3,Mariana,Carnes,Ovinos,Pernil de Cordeiro,59.99,74.99,6,449.94,,Dinheiro
192.386.234-46,2023-11-13,13:46:46,6,Alice,Moda e Vestuário,Masculino,Bermuda Jeans,19.99,29.99,2,59.98,,Cartão_Débito
940.221.794-48,2023-11-03,10:00:29,1,Beatriz,Esportes,Luvas,Luvas de Boxe,29.99,39.99,4,159.96,,Pix
691.965.175-21,2023-11-08,15:51:44,15,Renata,Tecnologia,Redes,Roteador Wi-Fi,59.99,79.99,5,399.95,,Cartão_Débito
310.284.101-17,2023-11-14,17:59:17,20,Beatriz,Sobremesas,Chocolates,Chocolate,7.5,10.5,10,105.0,,Pix
907.217.105-20,2023-11-13,21:27:01,9,Beatriz,Padaria,Bolos,Bolo de Chocolate,18.0,24.3,2,48.6,,Pix
619.793.437-89,2023-11-24,13:48:54,20,Gabriela,Moda e Vestuário,Feminino,Vestido de Renda,42.99,64.99,9,584.91,,Dinheiro
371.820.291-68,2023-11-19,17:09:30,6,Isabela,Higiene,Desodorantes,Desodorante,8.8,12.32,5,61.6,,Cartão_Débito
849.774.176-86,2023-11-23,17:21:47,6,Gabriela,Moda e Vestuário,Masculino,Calça Cargo,29.99,44.99,10,449.9,,Dinheiro
302.621.492-86,2023-11-16,13:36:21,13,Fernanda,Carnes,Ovinos,Carré de Cordeiro,69.99,84.99,5,424.95,,Dinheiro
158.706.114-23,2023-11-13,16:08:25,2,Mariana,Moda e Vestuário,Masculino,Sapato Social,49.99,79.99,10,799.9,,Cartão_Crédito
796.726.591-88,2023-11-21,20:59:54,3,Renata,Hortifruti,Verduras,Alface,1.99,2.59,9,23.31,,Cartão_Crédito
335.347.580-14,2023-11-08,12:37:36,18,Tatiana,Moda e Vestuário,Masculino,Sapatênis Casual,39.99,59.99,8,479.92,,Cartão_Débito
533.652.777-64,2023-11-01,10:30:48,3,Daniela,Carnes,Aves,Peito de Frango,15.5,22.47,2,44.94,,Dinheiro
324.655.217-14,2023-11-30,19:22:51,11,Carla,Moda e Vestuário,Feminino,Vestido Chemise,29.99,44.99,4,179.96,,Cartão_Débito
682.476.879-93,2023-11-06,20:34:51,15,Clara,Carnes,Bovina,Coxão Mole,42.99,59.99,1,59.99,,Cartão_Crédito
322.117.917-84,2023-11-06,10:29:10,9,Isabela,Limpeza,Desinfetantes,Água Sanitária,3.5,5.25,4,21.0,,Pix
225.292.815-37,2023-11-14,08:13:25,3,Isabela,Higiene,Shampoos,Shampoo,12.9,18.06,8,144.48,,Pix
849.524.589-17,2023-11-08,15:58:17,3,Fernanda,Moda e Vestuário,Feminino,Calça Jeans Skinny,29.99,49.99,2,99.98,,Pix
425.200.756-65,2023-11-27,08:46:59,1,Mariana,Carnes,Suína,Rabo de Porco,17.99,24.99,3,74.97,,Cartão_Crédito
128.369.138-85,2023-11-14,12:31:54,16,Renata,Carnes,Aves,Coração de Frango,11.99,16.99,1,16.99,,Cartão_Débito
820.199.775-29,2023-11-05,21:04:46,3,Alice,Padaria,Pães,Pão Francês,3.0,4.05,5,20.25,,Cartão_Débito
900.124.117-17,2023-11-11,20:48:32,20,Fernanda,Snacks,Frutos Secos,Amendoim,4.5,6.52,3,19.56,,Cartão_Débito
409.410.900-53,2023-11-27,15:20:30,16,Márcia,Higiene,Sabonetes,Sabonete,2.3,3.22,3,9.66,,Pix
467.680.493-34,2023-11-10,12:16:19,7,Renata,Moda e Vestuário,Feminino,Sandália Rasteira,26.99,39.99,5,199.95,,Pix
942.381.185-52,2023-11-19,18:26:24,16,Ana,Limpeza,Desinfetantes,Água Sanitária,3.5,5.25,9,47.25,,Pix
764.703.806-37,2023-11-13,20:15:50,10,Fernanda,Hortifruti,Frutas,Mamão,5.5,7.15,3,21.45,,Cartão_Crédito
135.431.401-21,2023-11-15,14:22:24,18,Márcia,Carnes,Bovina,Rabo,29.99,39.99,8,319.92,,Dinheiro
397.772.795-16,2023-11-14,12:57:10,13,Carla,Padaria,Biscoitos,Biscoito,5.8,7.83,4,31.32,,Cartão_Crédito
285.258.599-66,2023-11-21,13:36:23,5,Tatiana,Moda e Vestuário,Feminino,Vestido Bandagem,36.99,54.99,3,164.97,,Cartão_Crédito
441.999.978-21,2023-11-19,14:00:49,2,Ana,Hortifruti,Frutas,Nectarina,7.99,9.99,3,29.97,,Dinheiro
716.303.148-99,2023-11-07,20:54:46,13,Tatiana,Hortifruti,Frutas,Uva Verde,7.49,9.99,5,49.95,,Dinheiro
852.166.606-88,2023-11-09,14:54:53,20,Renata,Esportes,Luvas,Luvas de Boxe,29.99,39.99,6,239.94,,Cartão_Crédito
632.434.861-28,2023-11-01,08:25:46,3,Tatiana,Bebidas,Não Alcoólicas,Suco de Laranja,6.2,8.06,8,64.48,,Pix
332.849.632-99,2023-11-11,13:57:49,2,Isabela,Moda e Vestuário,Feminino,Regata Básica,9.99,14.99,9,134.91,,Cartão_Crédito
984.184.713-69,2023-11-19,11:21:38,11,Alice,Moda e Vestuário,Masculino,Sapatênis Casual,39.99,59.99,9,539.91,,Cartão_Débito
477.965.805-96,2023-11-01,21:58:29,13,Clara,Carnes,Bovinos,Acém,29.9,43.35,3,130.05,,Cartão_Crédito
374.319.933-64,2023-11-19,21:27:17,1,Gabriela,Hortifruti,Frutas,Laranja,2.0,2.6,2,5.2,,Pix
130.346.223-16,2023-11-17,15:20:54,10,Tatiana,Esportes,Pranchas,Prancha de Surf,249.99,299.99,3,899.97,,Cartão_Débito
481.239.776-59,2023-11-24,20:04:01,5,Juliana,Lazer,Brinquedos,Quebra-cabeça,14.99,19.99,8,159.92,,Pix
587.656.834-72,2023-11-13,21:51:19,5,Sabrina,Tecnologia,Redes,Roteador Wi-Fi,59.99,79.99,1,79.99,,Cartão_Crédito
633.195.878-97,2023-11-06,11:09:04,20,Isabela,Moda e Vestuário,Masculino,Sapatênis Casual,39.99,59.99,1,59.99,,Pix
927.331.761-64,2023-11-03,09:21:15,10,Daniela,Padaria,Biscoitos,Biscoito,5.8,7.83,8,62.64,,Dinheiro
302.348.367-31,2023-11-11,10:03:08,12,Beatriz,Hortifruti,Legumes,Tomate,3.49,4.54,4,18.16,,Cartão_Débito
989.245.138-49,2023-11-14,17:12:56,2,Isabela,Carnes,Suína,Linguiça Toscana,24.99,34.99,6,209.94,,Pix
393.581.633-33,2023-11-24,18:15:30,16,Laura,Laticínios,Queijos,Queijo,9.99,13.49,5,67.45,,Cartão_Crédito
112.678.407-76,2023-11-24,14:50:51,2,Patrícia,Móveis,Mesas,Mesa de Jantar,249.99,299.99,7,2099.93,,Cartão_Crédito
665.127.266-82,2023-11-16,19:25:31,15,Daniela,Móveis,Prateleiras,Prateleira de Parede,19.99,29.99,2,59.98,Desconto recusado,Cartão_Crédito
654.797.999-19,2023-11-24,17:09:19,15,Sabrina,Hortifruti,Frutas,Coco,6.49,7.99,4,31.96,,Cartão_Crédito
678.455.581-59,2023-11-08,11:12:53,18,Helena,Moda e Vestuário,Masculino,Sapatênis Casual,39.99,59.99,8,479.92,,Cartão_Débito
355.411.821-34,2023-11-08,08:45:57,7,Isabela,Sobremesas,Sorvetes,Sorvete,12.0,16.8,5,84.0,,Dinheiro
744.894.926-77,2023-11-10,12:05:23,13,Olivia,Tecnologia,Acessórios,Cabo HDMI,7.99,9.99,5,49.95,,Pix
312.107.943-26,2023-11-13,18:56:52,10,Natália,Hortifruti,Frutas,Coco,6.49,7.99,3,23.97,,Cartão_Crédito
754.790.146-96,2023-11-02,10:25:12,10,Clara,Decoração,Pratos Decorativos,Prato Decorativo,14.99,19.99,2,39.98,,Pix
723.974.973-41,2023-11-09,16:28:39,7,Tatiana,Moda e Vestuário,Masculino,Sapato Social,49.99,79.99,6,479.94,,Cartão_Crédito
696.824.638-65,2023-11-30,14:29:13,15,Clara,Carnes,Aves,Coxa de Frango,17.99,24.99,9,224.91,,Cartão_Crédito
608.629.356-84,2023-11-18,13:44:44,4,Helena,Carnes,Bovina,Mocotó,21.99,29.99,1,29.99,,Cartão_Crédito
439.901.159-71,2023-11-18,15:14:19,3,Gabriela,Moda e Vestuário,Masculino,Sapatênis Casual,39.99,59.99,7,419.93,Erro no preço,Cartão_Débito
349.292.677-17,2023-11-17,14:38:01,8,Fernanda,Lazer,Brinquedos,Cama Elástica,149.99,199.99,3,599.97,,Cartão_Débito
674.521.271-80,2023-11-19,19:29:20,12,Daniela,Decoração,Tapetes,Tapete,59.99,79.99,2,159.98,,Cartão_Débito
156.388.636-93,2023-11-02,21:34:19,8,Fernanda,Carnes,Aves,Peito de Codorna,29.99,39.99,10,399.9,,Pix
784.395.454-22,2023-11-10,13:32:26,4,Isabela,Hortifruti,Frutas,Melão,6.49,7.99,10,79.9,,Cartão_Crédito
354.774.722-65,2023-11-23,20:04:33,1,Sabrina,Hortifruti,Frutas,Graviola,9.49,11.99,8,95.92,,Dinheiro
240.440.793-66,2023-11-01,20:51:56,6,Helena,Esportes,Luvas,Luvas de Boxe,29.99,39.99,7,279.93,,Dinheiro
365.522.430-43,2023-11-23,11:13:38,18,Beatriz,Móveis,Mesas,Mesa de Jantar,249.99,299.99,10,2999.9,,Cartão_Débito
584.365.284-37,2023-11-13,16:02:39,14,Tatiana,Hortifruti,Frutas,Romã,7.99,9.99,7,69.93,,Cartão_Crédito
178.437.720-85,2023-11-09,13:25:37,6,Márcia,Carnes,Bovinos,Carne de Sol,35.5,51.48,6,308.88,,Cartão_Débito
519.890.589-13,2023-11-06,17:33:11,2,Fernanda,Moda e Vestuário,Masculino,Jaqueta de Couro,89.99,129.99,9,1169.91,,Pix
694.452.886-23,2023-11-11,10:46:55,5,Helena,Snacks,Salgadinhos,Pipoca,2.0,2.9,4,11.6,,Dinheiro
845.566.980-13,2023-11-02,10:53:31,1,Ana,Hortifruti,Legumes,Cenoura,1.79,2.33,9,20.97,,Cartão_Crédito
850.875.424-28,2023-11-11,11:04:08,4,Natália,Limpeza,Desinfetantes,Desinfetante,6.8,10.2,8,81.6,,Dinheiro
844.957.247-48,2023-11-01,11:46:27,9,Fernanda,Hortifruti,Legumes,Pimentão,3.99,5.19,10,51.9,,Cartão_Débito
535.502.588-81,2023-11-06,17:46:16,2,Beatriz,Carnes,Aves,Peito de Codorna,29.99,39.99,4,159.96,,Cartão_Crédito
862.669.637-69,2023-11-22,12:01:42,8,Laura,Moda e Vestuário,Feminino,Vestido Bandagem,36.99,54.99,8,439.92,,Pix
612.214.617-87,2023-11-06,10:22:36,10,Olivia,Carnes,Suína,Rabo de Porco,17.99,24.99,9,224.91,,Pix
591.489.189-71,2023-11-08,15:43:56,6,Clara,Snacks,Salgadinhos,Pipoca,2.0,2.9,1,2.9,Problemas técnicos,Cartão_Crédito
959.629.450-72,2023-11-27,21:44:30,18,Fernanda,Decoração,Relógios,Relógio de Parede,19.99,29.99,1,29.99,,Cartão_Crédito
491.411.429-69,2023-11-18,21:21:09,10,Juliana,Carnes,Bovinos,Carne de Sol,35.5,51.48,5,257.4,,Cartão_Crédito
176.737.612-80,2023-11-15,20:45:06,17,Beatriz,Tecnologia,Acessórios,Carregador Portátil,19.99,29.99,10,299.9,,Pix
616.738.806-59,2023-11-15,14:26:02,14,Daniela,Carnes,Aves,Linguiça de Frango,13.99,19.99,6,119.94,,Cartão_Crédito
927.458.396-60,2023-11-15,18:02:03,5,Ana,Carnes,Bovina,Mocotó,21.99,29.99,5,149.95,,Pix
230.125.965-27,2023-11-25,16:27:54,6,Gabriela,Moda e Vestuário,Feminino,Vestido de Festa,69.99,99.99,8,799.92,,Cartão_Débito
850.904.161-70,2023-11-05,21:17:59,7,Mariana,Hortifruti,Frutas,Pitanga,16.99,19.99,1,19.99,,Dinheiro
581.613.972-28,2023-11-25,11:49:19,20,Beatriz,Carnes,Aves,Linguiça de Frango,13.99,19.99,6,119.94,,Dinheiro
842.632.502-75,2023-11-05,21:44:30,14,Márcia,Hortifruti,Frutas,Caju,5.49,6.99,9,62.91,,Cartão_Crédito
537.355.451-23,2023-11-30,18:46:12,18,Laura,Carnes,Ovinos,Paleta de Cordeiro,74.99,89.99,2,179.98,,Cartão_Crédito
395.929.779-51,2023-11-01,10:28:50,7,Daniela,Decoração,Espelhos,Espelho de Parede,39.99,49.99,4,199.96,,Dinheiro
239.104.542-49,2023-11-24,08:29:33,6,Mariana,Carnes,Bovina,Cupim,39.99,54.99,1,54.99,,Cartão_Crédito
778.345.605-88,2023-11-06,08:03:47,18,Clara,Higiene,Desodorantes,Desodorante,8.8,12.32,5,61.6,,Cartão_Crédito
912.236.230-61,2023-11-08,15:08:20,13,Juliana,Carnes,Bovina,Lagarto,44.99,59.99,4,239.96,,Pix
399.989.120-94,2023-11-11,19:00:50,14,Tatiana,Iluminação,Lâmpadas,Lâmpada LED,7.99,9.99,10,99.9,,Cartão_Crédito
649.568.527-81,2023-11-15,17:34:14,7,Laura,Tecnologia,Fones de Ouvido,Fone de Ouvido Bluetooth,39.99,49.99,4,199.96,,Pix
454.248.193-43,2023-11-13,10:47:44,2,Clara,Laticínios,Queijos,Queijo,9.99,13.49,10,134.9,,Cartão_Crédito
508.553.193-47,2023-11-20,13:27:05,15,Mariana,Carnes,Suínos,Lombo Suíno,22.7,32.91,3,98.73,,Pix
870.543.500-81,2023-11-22,20:31:09,18,Laura,Moda e Vestuário,Feminino,Vestido Bandagem,36.99,54.99,2,109.98,,Dinheiro
386.440.235-83,2023-11-29,10:04:00,19,Helena,Moda e Vestuário,Feminino,Blusa Estampada,19.99,29.99,10,299.9,,Pix
382.731.551-53,2023-11-23,09:15:34,16,Olivia,Carnes,Aves,Peito de Frango,15.99,22.99,10,229.9,,Pix
762.360.800-50,2023-11-29,11:25:46,17,Sabrina,Iluminação,Lâmpadas,Lâmpada LED,7.99,9.99,9,89.91,,Cartão_Crédito
736.609.437-93,2023-11-22,17:54:28,7,Helena,Esportes,Bolas,Bola de Futebol,14.99,19.99,4,79.96,,Dinheiro
951.618.340-76,2023-11-18,16:01:48,16,Mariana,Moda e Vestuário,Feminino,Shorts Jeans,16.99,24.99,7,174.93,,Cartão_Crédito
947.174.923-50,2023-11-20,16:25:59,9,Tatiana,Hortifruti,Frutas,Manga,4.49,5.99,2,11.98,,Dinheiro
585.277.764-39,2023-11-12,20:36:35,19,Alice,Hortifruti,Frutas,Limão Taiti,1.99,2.99,3,8.97,,Cartão_Débito
322.185.248-47,2023-11-11,18:44:12,3,Beatriz,Carnes,Bovina,Cupim,39.99,54.99,10,549.9,,Pix
563.589.989-56,2023-11-23,12:15:36,11,Renata,Hortifruti,Verduras,Alface,1.99,2.59,10,25.9,,Pix
948.814.639-32,2023-11-06,21:20:36,7,Tatiana,Hortifruti,Frutas,Pitaya,16.99,19.99,9,179.91,,Pix
384.340.692-87,2023-11-30,14:39:07,1,Alice,Moda e Vestuário,Feminino,Vestido Floral,39.99,59.99,2,119.98,,Pix
260.744.566-58,2023-11-22,21:10:53,6,Patrícia,Carnes,Aves,Peito de Frango,15.5,22.47,9,202.23,,Pix
236.777.413-56,2023-11-01,16:22:52,11,Sabrina,Hortifruti,Frutas,Tamarindo,11.99,13.99,3,41.97,,Dinheiro
940.544.210-57,2023-11-15,18:28:05,2,Mariana,Decoração,Vasos,Vaso de Plantas,14.99,19.99,7,139.93,,Dinheiro
665.127.266-82,2023-11-28,12:08:49,13,Patrícia,Carnes,Bovina,Lagarto,44.99,59.99,9,539.91,,Pix
214.130.680-15,2023-11-15,09:39:13,8,Gabriela,Moda e Vestuário,Masculino,Sapatênis Casual,39.99,59.99,2,119.98,,Dinheiro
263.406.309-63,2023-11-09,10:02:19,18,Alice,Carnes,Suína,Bacon Fatiado,24.99,34.99,2,69.98,,Cartão_Crédito
992.310.938-53,2023-11-14,15:27:57,16,Sabrina,Carnes,Bovina,Lagarto,44.99,59.99,6,359.94,,Pix
315.304.500-28,2023-11-15,13:44:41,11,Laura,Moda e Vestuário,Masculino,Camiseta Estampada,16.99,24.99,9,224.91,,Dinheiro
252.441.449-29,2023-11-21,11:38:17,7,Helena,Moda e Vestuário,Masculino,Sapato Social,49.99,79.99,4,319.96,,Pix
124.221.889-24,2023-11-08,12:55:55,2,Fernanda,Padaria,Bolos,Torta de Morango,22.0,29.7,6,178.2,,Cartão_Débito
745.760.658-63,2023-11-04,17:59:57,10,Clara,Tecnologia,Relógios Inteligentes,Smartwatch,119.99,149.99,9,1349.91,,Dinheiro
702.473.188-53,2023-11-20,11:41:04,3,Juliana,Snacks,Frutos Secos,Amendoim,4.5,6.52,8,52.16,,Cartão_Crédito
784.609.563-65,2023-11-18,16:17:37,15,Isabela,Limpeza,Detergentes,Lava-louças,4.8,7.2,5,36.0,,Dinheiro
969.238.871-69,2023-11-16,21:50:01,5,Beatriz,Moda e Vestuário,Masculino,Cinto de Couro,12.99,19.99,3,59.97,,Cartão_Crédito
860.762.582-94,2023-11-19,21:48:25,20,Renata,Moda e Vestuário,Masculino,Bermuda Jeans,19.99,29.99,10,299.9,,Dinheiro
642.628.780-67,2023-11-12,17:15:50,8,Natália,Hortifruti,Frutas,Pitaya,16.99,19.99,3,59.97,,Cartão_Débito
204.610.493-48,2023-11-26,21:56:24,6,Fernanda,Hortifruti,Frutas,Manga Tommy,4.99,6.49,4,25.96,,Pix
574.836.152-27,2023-11-25,09:46:59,13,Patrícia,Iluminação,Abajures,Abajur,39.99,49.99,5,249.95,,Cartão_Débito
606.467.327-97,2023-11-13,08:44:15,9,Fernanda,Hortifruti,Frutas,Limão Taiti,1.99,2.99,10,29.9,,Dinheiro
434.923.559-17,2023-11-24,16:02:17,8,Natália,Lazer,Cadeiras de Praia,Cadeira de Praia,19.99,29.99,10,299.9,,Cartão_Débito
877.548.150-19,2023-11-22,08:29:13,19,Tatiana,Decoração,Quadros,Quadro Decorativo,29.99,39.99,5,199.95,,Cartão_Débito
623.867.404-82,2023-11-29,21:30:51,7,Olivia,Esportes,Pranchas,Prancha de Surf,249.99,299.99,3,899.97,,Dinheiro
693.422.149-24,2023-11-13,21:12:01,8,Natália,Hortifruti,Frutas,Tangerina,2.49,3.49,9,31.41,,Cartão_Crédito
457.562.476-69,2023-11-20,09:47:11,10,Olivia,Carnes,Aves,Codorna Inteira,39.99,54.99,6,329.94,,Dinheiro
671.348.827-34,2023-11-06,15:58:26,1,Ana,Hortifruti,Frutas,Mirtilo,19.99,22.99,8,183.92,,Cartão_Crédito
174.343.439-10,2023-11-15,17:15:45,16,Ana,Eletroeletrônicos,Computadores,Notebook,3499.99,4199.99,7,29399.93,,Cartão_Crédito
