CPF,Data,Hora,PDV,Operadora,Categoria,Subcategoria,Produto,Preço de Custo,Preço,Quantidade,Valor Total,Cancelamentos,Tipo de Pagamento
701.277.800-30,2023-10-13,16:03:34,16,Patrícia,Esportes,Bicicletas,Bicicleta,399.99,499.99,3,1499.97,,Cartão_Crédito
358.945.897-26,2023-10-09,08:29:45,18,Natália,Carnes,Aves,Filé de Pato,59.99,74.99,7,524.93,,Dinheiro
854.715.866-57,2023-10-01,11:47:25,16,Fernanda,Hortifruti,Frutas,Pêssego,4.0,5.2,7,36.4,,Pix
756.564.490-30,2023-10-08,18:48:10,12,Laura,Decoração,Pratos Decorativos,Prato Decorativo,14.99,19.99,2,39.98,,Cartão_Débito
486.458.171-12,2023-10-01,20:45:21,12,Renata,Hortifruti,Frutas,Maracujá,2.99,3.99,8,31.92,,Cartão_Débito
611.956.204-70,2023-10-24,09:14:08,10,Mariana,Carnes,Aves,Fígado de Frango,7.99,12.99,4,51.96,,Cartão_Débito
548.166.958-61,2023-10-28,10:14:09,18,Márcia,Eletrodomésticos,Aspiradores,Aspirador de Pó,149.99,199.99,5,999.95,,Dinheiro
696.623.223-31,2023-10-03,15:02:42,5,Fernanda,Sobremesas,Sorvetes,Sorvete,12.0,16.8,7,117.6,Desistência do cliente,Dinheiro
798.354.980-96,2023-10-19,10:22:35,4,Ana,Eletrodomésticos,Cafeteiras,Cafeteira Elétrica,79.99,99.99,4,399.96,,Pix
890.566.793-62,2023-10-15,08:40:31,17,Laura,Hortifruti,Frutas,Lichia,9.99,12.49,4,49.96,,Cartão_Crédito
592.680.597-63,2023-10-11,17:22:19,15,Sabrina,Moda e Vestuário,Masculino,Gravata Slim,19.99,29.99,5,149.95,,Cartão_Débito
354.909.455-34,2023-10-22,15:18:36,5,Juliana,Padaria,Bolos,Bolo de Cenoura,16.0,21.6,7,151.2,,Dinheiro
916.419.546-10,2023-10-13,15:20:48,2,Gabriela,Limpeza,Detergentes,Detergente,3.2,4.8,6,28.8,,Cartão_Crédito
277.906.868-23,2023-10-16,12:44:44,2,Laura,Carnes,Aves,Pato Inteiro,74.99,89.99,4,359.96,,Pix
946.122.229-30,2023-10-01,13:49:43,4,Juliana,Limpeza,Desinfetantes,Água Sanitária,3.5,5.25,9,47.25,,Cartão_Crédito
978.812.863-12,2023-10-26,09:44:04,9,Isabela,Iluminação,Lâmpadas,Lâmpada LED,7.99,9.99,8,79.92,,Cartão_Débito
655.383.282-72,2023-10-19,16:03:46,7,Ana,Carnes,Bovina,Fígado de Boi,14.99,19.99,5,99.95,,Pix
312.418.341-77,2023-10-10,20:21:08,17,Gabriela,Hortifruti,Frutas,Banana Prata,2.99,3.99,7,27.93,Fraude,Cartão_Crédito
153.776.414-68,2023-10-07,17:10:26,1,Helena,Decoração,Tapetes,Tapete de Banheiro,14.99,19.99,3,59.97,,Pix
740.592.838-92,2023-10-18,09:11:34,5,Laura,Carnes,Bovina,Maminha,44.99,62.99,3,188.97,,Cartão_Débito
762.476.847-52,2023-10-02,19:32:14,4,Beatriz,Carnes,Aves,Peito de Codorna,29.99,39.99,1,39.99,,Cartão_Crédito
984.482.497-88,2023-10-30,10:45:15,7,Sabrina,Moda e Vestuário,Feminino,Vestido Ciganinha,26.99,39.99,7,279.93,,Cartão_Crédito
726.980.823-75,2023-10-10,15:15:40,8,Beatriz,Hortifruti,Frutas,Coco,6.49,7.99,6,47.94,,Cartão_Crédito
164.655.475-16,2023-10-26,10:40:11,12,Olivia,Carnes,Bovina,Rabo de Boi,17.99,24.99,1,24.99,,Dinheiro
701.277.800-30,2023-10-31,17:09:31,16,Daniela,Carnes,Suína,Lombo,31.99,44.99,10,449.9,,Cartão_Débito
303.210.829-42,2023-10-29,12:37:26,5,Isabela,Esportes,Bicicletas,Bicicleta,399.99,499.99,3,1499.97,,Dinheiro
594.234.257-77,2023-10-08,17:41:32,15,Márcia,Hortifruti,Frutas,Banana,2.99,3.89,9,35.01,,Dinheiro
656.325.376-55,2023-10-04,13:32:51,6,Alice,Higiene,Sabonetes,Gel de Banho,4.2,5.88,2,11.76,,Pix
823.978.446-46,2023-10-20,11:30:34,6,Mariana,Hortifruti,Frutas,Limão Taiti,1.99,2.99,4,11.96,,Cartão_Débito
499.832.610-25,2023-10-07,08:12:15,17,Clara,Hortifruti,Frutas,Uva,8.0,10.4,10,104.0,,Pix
314.792.478-26,2023-10-09,09:56:37,8,Laura,Decoração,Vasos,Vaso de Plantas,14.99,19.99,7,139.93,,Pix
146.820.877-97,2023-10-15,13:32:22,1,Patrícia,Moda e Vestuário,Feminino,Vestido Chemise,29.99,44.99,9,404.91,Estoque indisponível,Cartão_Débito
713.736.558-18,2023-10-08,18:11:18,19,Mariana,Hortifruti,Frutas,Tangerina,2.49,3.49,8,27.92,,Pix
448.916.292-67,2023-10-16,18:08:40,13,Daniela,Hortifruti,Frutas,Banana Nanica,1.99,2.99,2,5.98,,Cartão_Crédito
278.955.538-27,2023-10-26,15:30:13,16,Gabriela,Hortifruti,Frutas,Tamarindo,11.99,13.99,3,41.97,,Dinheiro
844.702.442-27,2023-10-13,12:49:51,11,Patrícia,Carnes,Suína,Costelinha de Porco,34.99,49.99,6,299.94,Estoque indisponível,Pix
307.702.722-39,2023-10-12,15:17:43,17,Isabela,Moda e Vestuário,Feminino,Bolsa de Couro,44.99,69.99,7,489.93,,Dinheiro
424.923.768-98,2023-10-25,18:53:27,17,Helena,Carnes,Aves,Linguiça de Frango,13.99,19.99,1,19.99,,Dinheiro
945.359.461-24,2023-10-27,16:37:24,6,Renata,Moda e Vestuário,Feminino,Regata Básica,9.99,14.99,2,29.98,,Cartão_Débito
996.958.923-95,2023-10-27,21:22:22,14,Patrícia,Hortifruti,Frutas,Mirtilo,19.99,22.99,9,206.91,,Dinheiro
822.508.781-14,2023-10-05,12:17:50,3,Beatriz,Carnes,Suína,Rabo de Porco,17.99,24.99,7,174.93,,Dinheiro
588.935.403-77,2023-10-30,19:55:28,11,Fernanda,Carnes,Aves,Coração de Frango,11.99,16.99,1,16.99,,Cartão_Débito
304.650.658-44,2023-10-06,20:23:08,5,Gabriela,Snacks,Salgadinhos,Pipoca,2.0,2.9,4,11.6,,Dinheiro
134.727.648-69,2023-10-15,08:57:20,4,Laura,Padaria,Bolos,Torta de Morango,22.0,29.7,7,207.9,,Cartão_Débito
406.344.348-44,2023-10-02,18:04:11,12,Natália,Iluminação,Abajures,Abajur,39.99,49.99,7,349.93,,Cartão_Débito
783.237.788-16,2023-10-28,20:31:45,1,Fernanda,Higiene,Sabonetes,Gel de Banho,4.2,5.88,10,58.8,,Dinheiro
519.973.701-99,2023-10-17,14:18:58,16,Ana,Decoração,Cortinas,Cortina,39.99,59.99,3,179.97,,Pix
589.398.164-72,2023-10-21,11:06:51,5,Renata,Eletrodomésticos,Micro-ondas,Micro-ondas,149.99,199.99,4,799.96,,Pix
267.506.591-41,2023-10-27,14:11:46,11,Patrícia,Moda e Vestuário,Masculino,Bermuda Jeans,19.99,29.99,3,89.97,,Cartão_Débito
287.829.581-93,2023-10-27,09:44:21,12,Fernanda,Hortifruti,Frutas,Pêssego,4.0,5.2,6,31.2,,Cartão_Débito
541.868.766-68,2023-10-09,11:31:09,18,Laura,Hortifruti,Frutas,Abacaxi,4.5,5.85,7,40.95,,Pix
371.800.458-92,2023-10-04,13:47:17,7,Helena,Hortifruti,Frutas,Kiwi,5.0,6.5,7,45.5,,Pix
677.323.736-43,2023-10-12,11:30:40,6,Márcia,Hortifruti,Frutas,Cereja Americana,49.99,54.99,4,219.96,,Cartão_Débito
354.909.455-34,2023-10-11,15:21:13,14,Clara,Limpeza,Sabão em Pó,Sabão em Pó,8.5,12.75,2,25.5,,Cartão_Crédito
635.546.685-56,2023-10-22,16:31:48,8,Tatiana,Bebidas,Águas,Água Mineral,1.5,1.95,8,15.6,,Pix
608.859.954-90,2023-10-11,21:40:05,11,Sabrina,Carnes,Bovina,Carne de Hambúrguer,21.99,29.99,6,179.94,,Dinheiro
967.952.182-85,2023-10-03,15:20:15,10,Daniela,Eletrodomésticos,Micro-ondas,Micro-ondas,149.99,199.99,10,1999.9,Estoque indisponível,Dinheiro
410.419.892-61,2023-10-27,09:53:47,11,Juliana,Tecnologia,Câmeras,Câmera Fotográfica,249.99,299.99,9,2699.91,,Cartão_Crédito
469.507.327-86,2023-10-31,09:51:12,4,Clara,Padaria,Salgados,Coxinha de Frango,3.5,4.73,8,37.84,,Pix
304.650.658-44,2023-10-12,08:45:29,19,Márcia,Carnes,Ovinos,Pernil de Cordeiro,59.99,74.99,4,299.96,,Pix
844.702.442-27,2023-10-21,19:05:41,13,Mariana,Iluminação,Lustres,Lustre,119.99,149.99,5,749.95,,Cartão_Débito
522.988.853-86,2023-10-06,10:19:57,10,Gabriela,Hortifruti,Frutas,Mirtilo,19.99,22.99,3,68.97,,Cartão_Débito
166.940.282-75,2023-10-26,10:22:50,7,Olivia,Moda e Vestuário,Feminino,Vestido Rodado,36.99,54.99,3,164.97,,Dinheiro
825.593.110-70,2023-10-11,21:51:38,10,Tatiana,Carnes,Aves,Filé de Pato,59.99,74.99,10,749.9,,Cartão_Débito
126.192.845-45,2023-10-27,20:25:52,6,Renata,Hortifruti,Frutas,Limão Siciliano,4.49,5.49,7,38.43,,Cartão_Crédito
159.765.251-97,2023-10-08,18:35:24,15,Isabela,Hortifruti,Legumes,Batata,2.99,3.89,10,38.9,,Dinheiro
798.354.980-96,2023-10-22,15:56:02,9,Alice,Moda e Vestuário,Feminino,Vestido Longo,54.99,79.99,4,319.96,,Cartão_Débito
347.212.331-30,2023-10-12,09:34:17,19,Márcia,Padaria,Bebidas Quentes,Café,5.0,6.75,1,6.75,,Dinheiro
330.345.648-97,2023-10-31,19:23:48,5,Olivia,Decoração,Pratos Decorativos,Prato Decorativo,14.99,19.99,8,159.92,,Dinheiro
520.919.114-88,2023-10-28,13:24:52,11,Sabrina,Carnes,Bovina,Rabo de Boi,17.99,24.99,2,49.98,,Pix
792.795.951-52,2023-10-22,14:20:51,7,Natália,Moda e Vestuário,Masculino,Camisa Xadrez,19.99,29.99,8,239.92,,Cartão_Crédito
739.138.765-88,2023-10-06,14:01:53,3,Daniela,Higiene,Sabonetes,Sabonete,2.3,3.22,7,22.54,,Pix
223.599.819-18,2023-10-29,16:56:34,3,Mariana,Carnes,Aves,Linguiça de Peru,13.99,19.99,2,39.98,,Cartão_Crédito
814.908.886-99,2023-10-04,19:54:56,13,Carla,Moda e Vestuário,Feminino,Blusa Estampada,19.99,29.99,5,149.95,,Pix
467.938.502-39,2023-10-18,08:04:33,10,Juliana,Eletrodomésticos,Micro-ondas,Micro-ondas,149.99,199.99,2,399.98,,Cartão_Crédito
853.239.155-41,2023-10-13,18:33:58,20,Patrícia,Carnes,Aves,Peito de Peru,39.99,49.99,8,399.92,,Cartão_Crédito
726.452.373-77,2023-10-11,11:14:12,11,Tatiana,Moda e Vestuário,Masculino,Sapato Social,49.99,79.99,8,639.92,,Pix
294.716.589-77,2023-10-15,13:06:19,13,Beatriz,Hortifruti,Frutas,Cereja Argentina,29.99,34.99,3,104.97,,Cartão_Débito
876.544.319-21,2023-10-07,16:52:53,6,Natália,Esportes,Pranchas,Prancha de Surf,249.99,299.99,8,2399.92,,Pix
632.348.690-84,2023-10-10,15:51:28,10,Alice,Hortifruti,Frutas,Limão Taiti,1.99,2.99,7,20.93,,Dinheiro
177.559.450-53,2023-10-22,19:14:44,11,Mariana,Hortifruti,Frutas,Uva Verde,7.49,9.99,7,69.93,Desconto recusado,Dinheiro
415.540.393-33,2023-10-03,13:56:37,5,Alice,Hortifruti,Frutas,Banana Prata,2.99,3.99,5,19.95,,Cartão_Débito
917.159.554-52,2023-10-21,21:27:29,10,Clara,Snacks,Frutos Secos,Amendoim,4.5,6.52,5,32.6,Erro no preço,Cartão_Débito
810.678.266-59,2023-10-26,10:24:32,2,Laura,Carnes,Suína,Rabo de Porco,17.99,24.99,9,224.91,Problemas técnicos,Cartão_Crédito
104.326.211-68,2023-10-21,14:26:13,20,Helena,Tecnologia,Relógios Inteligentes,Smartwatch,119.99,149.99,6,899.94,Desconto recusado,Dinheiro
496.420.235-13,2023-10-27,21:48:17,13,Márcia,Carnes,Suínos,Lombo Suíno,22.7,32.91,4,131.64,,Dinheiro
195.816.955-69,2023-10-21,09:36:18,14,Daniela,Hortifruti,Frutas,Limão Taiti,1.99,2.99,5,14.95,,Cartão_Crédito
770.234.114-90,2023-10-17,09:35:51,6,Sabrina,Limpeza,Detergentes,Lava-louças,4.8,7.2,4,28.8,,Cartão_Débito
403.193.970-89,2023-10-13,15:36:56,1,Isabela,Moda e Vestuário,Feminino,Calça Legging,22.99,34.99,2,69.98,Problemas técnicos,Pix
174.663.761-74,2023-10-14,17:00:33,14,Olivia,Móveis,Mesas,Mesa de Jantar,249.99,299.99,5,1499.95,,Pix
834.405.109-98,2023-10-10,20:29:20,12,Fernanda,Padaria,Bolos,Bolo de Chocolate,18.0,24.3,8,194.4,,Dinheiro
425.643.535-61,2023-10-22,15:47:17,17,Ana,Hortifruti,Frutas,Manga,4.49,5.99,7,41.93,,Cartão_Débito
563.503.387-98,2023-10-26,15:54:28,16,Gabriela,Hortifruti,Frutas,Cereja Argentina,29.99,34.99,9,314.91,,Dinheiro
691.386.606-38,2023-10-20,21:00:27,7,Mariana,Moda e Vestuário,Masculino,Terno Slim,99.99,149.99,8,1199.92,,Pix
697.103.473-64,2023-10-22,12:57:56,7,Ana,Hortifruti,Frutas,Damasco,10.99,12.99,8,103.92,,Dinheiro
635.741.774-92,2023-10-14,08:29:02,10,Mariana,Móveis,Sofás,Sofá de Couro,499.99,599.99,1,599.99,,Pix
826.301.608-28,2023-10-10,08:35:48,12,Fernanda,Hortifruti,Frutas,Pêssego,4.0,5.2,1,5.2,,Pix
783.237.788-16,2023-10-30,08:43:24,14,Mariana,Moda e Vestuário,Feminino,Saia Midi,24.99,39.99,4,159.96,Fraude,Dinheiro
481.846.738-33,2023-10-23,11:57:05,11,Isabela,Esportes,Raquetes,Raquete de Tênis,39.99,49.99,10,499.9,,Cartão_Crédito
663.381.538-87,2023-10-23,13:09:44,17,Carla,Decoração,Relógios,Relógio de Parede,19.99,29.99,8,239.92,,Cartão_Débito
957.945.527-37,2023-10-13,21:22:44,9,Juliana,Moda e Vestuário,Masculino,Calça Chino,32.99,49.99,1,49.99,,Cartão_Débito
457.740.824-21,2023-10-28,16:41:45,15,Beatriz,Carnes,Bovina,Rabo de Boi,17.99,24.99,2,49.98,,Cartão_Crédito
651.917.157-28,2023-10-16,12:33:14,9,Laura,Moda e Vestuário,Feminino,Blusa Ciganinha,22.99,34.99,6,209.94,Erro no preço,Cartão_Crédito
396.148.243-55,2023-10-31,10:30:36,7,Mariana,Hortifruti,Frutas,Pêssego,5.49,6.99,1,6.99,,Cartão_Crédito
537.564.399-91,2023-10-13,13:36:51,20,Laura,Moda e Vestuário,Feminino,Calça Legging,22.99,34.99,3,104.97,,Pix
224.514.577-85,2023-10-09,11:43:06,5,Ana,Carnes,Bovina,Fígado de Boi,14.99,19.99,4,79.96,,Cartão_Crédito
443.136.391-66,2023-10-20,11:31:16,6,Clara,Carnes,Suína,Rabo de Porco,17.99,24.99,2,49.98,Pagamento não autorizado,Cartão_Crédito
389.598.285-87,2023-10-05,16:25:43,9,Carla,Carnes,Aves,Linguiça Toscana de Frango,17.99,24.99,5,124.95,,Pix
243.760.530-59,2023-10-26,09:44:52,8,Isabela,Moda e Vestuário,Masculino,Suéter de Tricô,36.99,54.99,4,219.96,Desistência do cliente,Pix
216.372.437-66,2023-10-28,18:57:52,9,Ana,Eletrodomésticos,Ventiladores,Ventilador de Mesa,49.99,69.99,7,489.93,Desconto recusado,Cartão_Crédito
655.388.827-27,2023-10-06,09:38:27,6,Helena,Eletrodomésticos,Aspiradores,Aspirador de Pó,149.99,199.99,7,1399.93,,Pix
697.768.131-16,2023-10-27,14:36:37,2,Beatriz,Móveis,Cadeiras,Cadeira de Escritório,119.99,149.99,2,299.98,,Dinheiro
957.831.117-39,2023-10-28,11:48:26,1,Sabrina,Padaria,Bolos,Bolo de Cenoura,16.0,21.6,6,129.6,,Cartão_Débito
303.634.549-84,2023-10-22,14:22:29,9,Alice,Carnes,Bovina,Fraldinha,31.99,44.99,7,314.93,,Dinheiro
153.778.215-44,2023-10-07,21:29:43,9,Helena,Limpeza,Desinfetantes,Desinfetante,6.8,10.2,7,71.4,,Cartão_Crédito
211.237.272-13,2023-10-13,17:30:25,5,Fernanda,Carnes,Ovinos,Contrafilé de Cordeiro,54.99,69.99,3,209.97,,Dinheiro
524.571.140-66,2023-10-07,11:28:40,1,Clara,Hortifruti,Frutas,Kiwi,9.99,11.99,9,107.91,,Cartão_Débito
590.943.606-15,2023-10-07,17:46:35,2,Helena,Hortifruti,Frutas,Jaca,6.99,8.49,9,76.41,,Pix
533.724.533-49,2023-10-31,13:58:50,2,Natália,Eletrodomésticos,Cafeteiras,Cafeteira Elétrica,79.99,99.99,6,599.94,,Cartão_Débito
611.616.986-17,2023-10-10,15:27:05,17,Fernanda,Hortifruti,Frutas,Laranja,2.0,2.6,1,2.6,,Cartão_Débito
443.233.489-11,2023-10-02,17:49:37,8,Carla,Bebidas,Águas,Água Mineral,1.5,1.95,2,3.9,Pagamento não autorizado,Cartão_Crédito
532.907.596-21,2023-10-14,11:31:37,3,Mariana,Carnes,Suína,Lombo Suíno,31.99,44.99,6,269.94,Problemas técnicos,Pix
677.185.357-10,2023-10-11,20:21:24,8,Sabrina,Decoração,Pratos Decorativos,Prato Decorativo,14.99,19.99,4,79.96,,Dinheiro
968.577.108-58,2023-10-29,12:34:18,11,Carla,Carnes,Suína,Barriga de Porco,21.99,29.99,1,29.99,,Cartão_Débito
986.710.633-18,2023-10-25,10:05:21,1,Daniela,Hortifruti,Legumes,Cenoura,1.79,2.33,1,2.33,,Cartão_Crédito
111.881.191-83,2023-10-07,21:30:39,18,Patrícia,Carnes,Aves,Peito de Frango,15.99,22.99,8,183.92,,Cartão_Crédito
266.784.125-54,2023-10-04,18:18:44,3,Clara,Hortifruti,Frutas,Kiwi,9.99,11.99,7,83.93,,Cartão_Débito
730.778.235-37,2023-10-10,13:41:40,15,Sabrina,Hortifruti,Frutas,Tamarindo,11.99,13.99,7,97.93,,Pix
959.431.401-68,2023-10-15,18:20:52,1,Beatriz,Hortifruti,Frutas,Limão Siciliano,4.49,5.49,1,5.49,,Cartão_Débito
544.552.788-48,2023-10-02,20:31:31,13,Mariana,Moda e Vestuário,Feminino,Shorts Jeans,16.99,24.99,2,49.98,,Cartão_Crédito
761.297.787-50,2023-10-07,13:05:53,8,Fernanda,Hortifruti,Frutas,Mamão,5.5,7.15,2,14.3,,Pix
930.752.345-94,2023-10-20,19:45:08,13,Laura,Moda e Vestuário,Feminino,Saia Lápis,22.99,34.99,3,104.97,,Pix
294.716.589-77,2023-10-31,17:03:23,14,Daniela,Moda e Vestuário,Feminino,Blusa de Tricô,22.99,34.99,8,279.92,,Dinheiro
369.872.119-96,2023-10-06,08:25:35,3,Isabela,Hortifruti,Legumes,Tomate,3.49,4.54,8,36.32,Fraude,Cartão_Débito
508.825.829-61,2023-10-23,21:01:02,17,Gabriela,Higiene,Desodorantes,Desodorante,8.8,12.32,9,110.88,,Cartão_Crédito
595.361.932-41,2023-10-01,18:17:32,20,Beatriz,Hortifruti,Frutas,Pêssego,5.49,6.99,5,34.95,,Cartão_Crédito
801.744.523-63,2023-10-16,15:04:53,11,Isabela,Carnes,Aves,Coxa de Peru,29.99,39.99,10,399.9,,Pix
955.401.929-97,2023-10-24,16:02:06,14,Isabela,Decoração,Tapetes,Tapete,59.99,79.99,7,559.93,,Cartão_Débito
400.985.147-75,2023-10-30,17:23:14,3,Gabriela,Hortifruti,Frutas,Melancia,6.0,7.8,5,39.0,,Cartão_Débito
265.633.604-58,2023-10-15,16:18:13,16,Beatriz,Carnes,Aves,Linguiça de Frango,13.99,19.99,7,139.93,Pagamento não autorizado,Cartão_Débito
685.267.700-44,2023-10-11,09:20:42,9,Carla,Moda e Vestuário,Feminino,Vestido Blusê,32.99,49.99,1,49.99,,Dinheiro
342.746.235-63,2023-10-06,14:02:47,12,Alice,Hortifruti,Frutas,Mirtilo,19.99,22.99,2,45.98,,Dinheiro
346.843.193-75,2023-10-03,18:06:52,9,Helena,Moda e Vestuário,Masculino,Jaqueta de Couro,89.99,129.99,1,129.99,,Cartão_Crédito
846.485.492-67,2023-10-06,15:28:43,13,Beatriz,Higiene,Sabonetes,Sabonete,2.3,3.22,6,19.32,,Cartão_Débito
660.272.430-73,2023-10-31,17:46:22,17,Carla,Carnes,Bovina,Contrafilé,52.99,74.99,1,74.99,Desistência do cliente,Pix
931.815.415-67,2023-10-23,11:48:13,2,Juliana,Moda e Vestuário,Feminino,Vestido Midi,42.99,64.99,3,194.97,,Cartão_Débito
794.866.825-69,2023-10-01,10:58:35,6,Gabriela,Carnes,Suína,Orelha de Porco,9.99,14.99,7,104.93,,Cartão_Débito
606.315.866-99,2023-10-14,14:17:50,9,Laura,Bebidas,Alcoólicas,Cerveja,5.9,7.67,4,30.68,,Cartão_Crédito
153.776.414-68,2023-10-23,08:49:41,17,Ana,Carnes,Ovinos,Linguiça de Cordeiro,19.99,29.99,2,59.98,,Cartão_Crédito
755.465.256-98,2023-10-06,20:07:22,14,Tatiana,Móveis,Mesas,Mesa de Jantar,249.99,299.99,4,1199.96,,Dinheiro
984.782.361-70,2023-10-27,11:16:22,2,Renata,Hortifruti,Frutas,Laranja,2.0,2.6,5,13.0,,Pix
996.958.923-95,2023-10-29,20:17:23,15,Clara,Hortifruti,Frutas,Mirtilo,19.99,22.99,3,68.97,,Pix
592.916.998-16,2023-10-08,09:05:11,8,Isabela,Hortifruti,Frutas,Abacate,7.0,9.1,7,63.7,,Dinheiro
674.602.538-21,2023-10-24,16:28:35,7,Isabela,Esportes,Tacos,Taco de Baseball,19.99,29.99,6,179.94,Pagamento não autorizado,Pix
844.381.799-38,2023-10-16,12:13:37,9,Carla,Eletrodomésticos,Micro-ondas,Micro-ondas,149.99,199.99,8,1599.92,,Cartão_Débito
273.741.908-72,2023-10-28,11:37:43,14,Isabela,Hortifruti,Frutas,Caju,5.49,6.99,5,34.95,Problemas de entrega,Cartão_Débito
491.393.673-43,2023-10-03,15:39:15,1,Carla,Higiene,Desodorantes,Desodorante,8.8,12.32,10,123.2,,Cartão_Crédito
492.731.145-98,2023-10-31,08:34:37,12,Ana,Carnes,Aves,Peito de Peru,39.99,49.99,9,449.91,,Cartão_Crédito
638.737.968-23,2023-10-24,20:08:14,5,Juliana,Hortifruti,Frutas,Maracujá,2.99,3.99,4,15.96,,Cartão_Crédito
836.219.492-77,2023-10-16,14:31:30,16,Helena,Moda e Vestuário,Feminino,Regata Básica,9.99,14.99,6,89.94,,Dinheiro
424.923.768-98,2023-10-25,19:36:02,4,Fernanda,Móveis,Cadeiras,Cadeira de Escritório,119.99,149.99,8,1199.92,,Cartão_Débito
221.647.506-72,2023-10-07,09:12:39,17,Alice,Moda e Vestuário,Masculino,Tênis Esportivo,44.99,69.99,7,489.93,,Dinheiro
968.577.108-58,2023-10-27,18:32:10,13,Márcia,Lazer,Brinquedos,Cama Elástica,149.99,199.99,10,1999.9,,Dinheiro
792.795.951-52,2023-10-14,18:08:50,1,Daniela,Carnes,Ovinos,Contrafilé de Cordeiro,54.99,69.99,8,559.92,,Pix
794.594.200-50,2023-10-13,09:42:22,9,Helena,Carnes,Bovina,Maminha,44.99,62.99,6,377.94,,Cartão_Débito
324.404.845-84,2023-10-31,09:13:40,10,Márcia,Decoração,Tapetes,Tapete,59.99,79.99,6,479.94,,Cartão_Crédito
987.593.659-38,2023-10-20,12:13:45,6,Helena,Hortifruti,Frutas,Mamão Papaia,3.79,4.99,6,29.94,Desistência do cliente,Cartão_Crédito
435.757.438-52,2023-10-28,12:18:00,7,Tatiana,Eletroeletrônicos,Televisores,Smart TV 50 polegadas,2199.99,2639.99,9,23759.91,,Dinheiro
406.536.153-32,2023-10-03,15:42:51,5,Patrícia,Decoração,Tapetes,Tapete,59.99,79.99,4,319.96,,Dinheiro
335.835.581-64,2023-10-22,15:04:01,18,Natália,Limpeza,Sabão em Pó,Amaciante de Roupas,9.7,14.55,7,101.85,,Cartão_Crédito
964.663.200-94,2023-10-30,20:50:46,19,Laura,Carnes,Suína,Rabo de Porco,17.99,24.99,5,124.95,,Dinheiro
359.490.193-27,2023-10-06,15:07:29,10,Márcia,Carnes,Bovina,Picanha Argentina,59.99,79.99,2,159.98,,Cartão_Débito
600.575.455-65,2023-10-15,17:59:32,18,Tatiana,Carnes,Suínos,Lombo Suíno,22.7,32.91,5,164.55,,Pix
251.824.769-65,2023-10-07,18:43:00,6,Ana,Carnes,Suína,Linguiça Toscana,24.99,34.99,9,314.91,Desistência do cliente,Cartão_Débito
814.908.886-99,2023-10-11,21:36:44,9,Gabriela,Móveis,Mesas,Mesa de Jantar,249.99,299.99,1,299.99,,Dinheiro
457.740.824-21,2023-10-16,09:00:19,3,Mariana,Moda e Vestuário,Masculino,Bermuda Jeans,19.99,29.99,7,209.93,Erro no preço,Cartão_Crédito
251.908.982-15,2023-10-13,16:53:33,20,Sabrina,Celulares,Tablets,Tablet,899.99,1124.99,5,5624.95,,Dinheiro
207.115.566-94,2023-10-29,21:25:04,20,Ana,Hortifruti,Frutas,Cereja,24.99,29.99,1,29.99,Fraude,Cartão_Débito
277.906.868-23,2023-10-21,08:23:49,19,Tatiana,Moda e Vestuário,Masculino,Cinto de Couro,12.99,19.99,6,119.94,,Cartão_Crédito
358.534.906-70,2023-10-25,15:46:09,11,Beatriz,Carnes,Suína,Orelha de Porco,9.99,14.99,10,149.9,,Pix
882.526.440-62,2023-10-02,09:53:00,14,Márcia,Moda e Vestuário,Feminino,Blusa de Tricô,22.99,34.99,8,279.92,,Cartão_Crédito
146.820.877-97,2023-10-05,16:31:12,17,Juliana,Moda e Vestuário,Feminino,Vestido Bandagem,36.99,54.99,6,329.94,,Cartão_Crédito
443.233.489-11,2023-10-15,19:50:10,8,Beatriz,Esportes,Bolas,Bola de Futebol,14.99,19.99,4,79.96,,Pix
318.327.354-97,2023-10-11,21:40:43,1,Olivia,Moda e Vestuário,Feminino,Regata Básica,9.99,14.99,10,149.9,,Dinheiro
757.226.257-76,2023-10-03,20:08:15,15,Beatriz,Limpeza,Detergentes,Detergente,3.2,4.8,9,43.2,,Cartão_Crédito
955.401.929-97,2023-10-11,16:44:49,14,Fernanda,Carnes,Aves,Filé de Pato,59.99,74.99,10,749.9,,Cartão_Débito
631.496.256-75,2023-10-19,09:24:27,4,Clara,Carnes,Bovina,Costela,39.99,54.99,8,439.92,,Cartão_Débito
686.773.304-72,2023-10-25,16:58:20,15,Márcia,Moda e Vestuário,Feminino,Blusa Estampada,19.99,29.99,8,239.92,,Dinheiro
822.508.781-14,2023-10-20,20:05:00,2,Tatiana,Padaria,Bebidas Quentes,Café,5.0,6.75,10,67.5,,Pix
503.650.466-73,2023-10-17,15:00:36,18,Sabrina,Carnes,Suína,Rabo de Porco,17.99,24.99,1,24.99,,Cartão_Crédito
399.165.272-73,2023-10-18,11:47:20,5,Helena,Carnes,Aves,Filé de Pato,59.99,74.99,3,224.97,,Cartão_Crédito
313.352.493-63,2023-10-04,18:15:40,17,Sabrina,Moda e Vestuário,Masculino,Camisa Xadrez,19.99,29.99,5,149.95,,Pix
536.619.203-76,2023-10-29,19:18:26,14,Fernanda,Moda e Vestuário,Feminino,Blusa de Tricô,22.99,34.99,1,34.99,,Pix
104.326.211-68,2023-10-27,09:14:55,14,Helena,Carnes,Bovina,Maminha,44.99,62.99,5,314.95,,Cartão_Débito
