CPF,Data,Hora,PDV,Operadora,Categoria,Subcategoria,Produto,Preço de Custo,Preço,Quantidade,Valor Total,Cancelamentos,Tipo de Pagamento
721.749.826-69,2024-02-29,09:52:25,4,Ana,Iluminação,Abajures,Abajur,39.99,49.99,4,199.96,,Dinheiro
577.426.233-80,2024-02-25,19:10:14,11,Márcia,Limpeza,Desinfetantes,Desinfetante,6.8,10.2,1,10.2,,Cartão_Débito
532.670.732-51,2024-02-07,15:28:22,17,Mariana,Hortifruti,Frutas,Cereja do Rio Grande,34.99,39.99,2,79.98,,Cartão_Crédito
161.266.354-96,2024-02-05,16:33:36,10,Ana,Carnes,Bovina,Língua de Boi,24.99,34.99,4,139.96,,Cartão_Débito
582.736.988-27,2024-02-13,12:00:29,6,Mariana,Iluminação,Lustres,Lustre,119.99,149.99,3,449.97,,Pix
811.287.544-43,2024-02-10,19:01:36,8,Juliana,Carnes,Aves,Linguiça de Peru,13.99,19.99,5,99.95,Pagamento não autorizado,Cartão_Crédito
479.782.227-89,2024-02-12,15:24:32,20,Mariana,Eletroeletrônicos,Televisores,Smart TV 50 polegadas,2199.99,2639.99,6,15839.94,,Dinheiro
334.832.845-18,2024-02-09,19:48:19,20,Sabrina,Eletrodomésticos,Panelas Elétricas,Panela Elétrica de Arroz,69.99,89.99,7,629.93,,Cartão_Débito
641.269.449-35,2024-02-15,09:11:31,10,Clara,Hortifruti,Frutas,Banana Nanica,1.99,2.99,4,11.96,,Cartão_Débito
500.119.565-66,2024-02-04,08:16:47,3,Helena,Bebidas,Não Alcoólicas,Suco de Laranja,6.2,8.06,1,8.06,,Dinheiro
712.384.856-13,2024-02-16,13:27:08,10,Daniela,Carnes,Bovina,Bife de Alcatra,47.99,64.99,8,519.92,,Dinheiro
469.729.333-15,2024-02-09,21:20:44,1,Gabriela,Bebidas,Alcoólicas,Vinho Tinto,25.0,32.5,9,292.5,,Cartão_Débito
970.804.871-96,2024-02-08,20:23:14,6,Ana,Hortifruti,Frutas,Kiwi,5.0,6.5,10,65.0,,Cartão_Débito
735.857.600-38,2024-02-18,14:44:52,5,Patrícia,Higiene,Desodorantes,Desodorante,8.8,12.32,7,86.24,,Pix
767.265.329-17,2024-02-19,16:11:51,16,Ana,Carnes,Bovina,Mocotó,21.99,29.99,2,59.98,,Pix
381.605.667-73,2024-02-15,08:23:34,12,Márcia,Hortifruti,Frutas,Kiwi,9.99,11.99,4,47.96,,Pix
770.923.622-85,2024-02-28,12:44:44,20,Patrícia,Tecnologia,Redes,Roteador Wi-Fi,59.99,79.99,2,159.98,,Cartão_Crédito
241.571.177-18,2024-02-12,16:10:20,11,Olivia,Eletrodomésticos,Ventiladores,Ventilador de Mesa,49.99,69.99,9,629.91,,Cartão_Crédito
280.384.883-79,2024-02-01,15:03:17,20,Sabrina,Moda e Vestuário,Masculino,Suéter de Tricô,36.99,54.99,7,384.93,,Cartão_Débito
251.628.106-16,2024-02-06,11:28:19,17,Alice,Lazer,Cadeiras de Praia,Cadeira de Praia,19.99,29.99,3,89.97,,Cartão_Crédito
121.222.417-73,2024-02-06,15:20:23,19,Patrícia,Moda e Vestuário,Feminino,Vestido Floral,39.99,59.99,3,179.97,,Cartão_Crédito
347.538.697-90,2024-02-07,08:15:50,17,Mariana,Hortifruti,Frutas,Jabuticaba,12.99,15.99,5,79.95,,Dinheiro
248.691.317-50,2024-02-28,09:04:00,17,Olivia,Hortifruti,Frutas,Jabuticaba,12.99,15.99,4,63.96,,Pix
378.750.334-13,2024-02-03,20:14:54,4,Mariana,Decoração,Relógios,Relógio de Parede,19.99,29.99,7,209.93,,Pix
197.787.114-30,2024-02-08,16:25:52,4,Ana,Padaria,Pães,Pão Integral,4.5,6.08,9,54.72,,Dinheiro
160.936.124-25,2024-02-28,09:48:15,7,Carla,Iluminação,Lustres,Lustre,119.99,149.99,2,299.98,,Dinheiro
811.287.544-43,2024-02-28,19:38:19,10,Fernanda,Carnes,Bovinos,Acém,29.9,43.35,5,216.75,,Pix
622.383.598-39,2024-02-07,11:04:43,12,Patrícia,Moda e Vestuário,Masculino,Sapatênis Casual,39.99,59.99,6,359.94,,Pix
568.369.638-69,2024-02-26,21:06:22,7,Mariana,Carnes,Aves,Peito de Codorna,29.99,39.99,10,399.9,,Cartão_Débito
902.956.393-19,2024-02-06,12:05:24,20,Laura,Moda e Vestuário,Feminino,Vestido Blusê,32.99,49.99,3,149.97,,Dinheiro
183.603.299-60,2024-02-24,14:38:34,18,Carla,Carnes,Aves,Peito de Peru,39.99,49.99,3,149.97,,Cartão_Crédito
419.669.811-30,2024-02-14,21:13:07,14,Alice,Hortifruti,Frutas,Limão Siciliano,4.49,5.49,2,10.98,,Cartão_Débito
199.119.106-42,2024-02-18,21:26:48,8,Isabela,Lazer,Piscinas,Piscina Inflável,79.99,99.99,3,299.97,,Pix
411.621.994-69,2024-02-02,10:22:24,16,Gabriela,Decoração,Pratos Decorativos,Prato Decorativo,14.99,19.99,8,159.92,,Cartão_Débito
826.148.725-16,2024-02-26,09:33:43,19,Olivia,Moda e Vestuário,Feminino,Bolsa de Couro,44.99,69.99,10,699.9,,Pix
713.190.523-20,2024-02-20,08:08:38,9,Mariana,Decoração,Pratos Decorativos,Prato Decorativo,14.99,19.99,10,199.9,,Dinheiro
601.414.728-57,2024-02-12,21:45:32,20,Patrícia,Hortifruti,Frutas,Limão Taiti,1.99,2.99,4,11.96,,Cartão_Débito
204.529.365-85,2024-02-14,12:34:45,13,Tatiana,Eletrodomésticos,Ferro de Passar,Ferro de Passar,39.99,49.99,1,49.99,,Dinheiro
665.956.122-53,2024-02-19,15:54:35,17,Ana,Higiene,Shampoos,Shampoo,12.9,18.06,8,144.48,,Cartão_Crédito
148.557.378-82,2024-02-11,19:33:15,16,Mariana,Moda e Vestuário,Feminino,Vestido Longo,54.99,79.99,4,319.96,,Cartão_Crédito
981.744.543-12,2024-02-13,19:37:12,15,Carla,Carnes,Aves,Coxa de Frango,17.99,24.99,10,249.9,,Dinheiro
537.607.124-31,2024-02-24,19:24:32,1,Carla,Moda e Vestuário,Feminino,Vestido Bandagem,36.99,54.99,1,54.99,,Cartão_Crédito
456.392.591-58,2024-02-02,17:28:08,19,Sabrina,Bebidas,Não Alcoólicas,Refrigerante,4.5,5.85,7,40.95,,Cartão_Débito
891.824.713-75,2024-02-01,19:51:34,16,Alice,Hortifruti,Legumes,Batata,2.99,3.89,1,3.89,,Cartão_Crédito
306.702.661-61,2024-02-28,15:28:25,13,Clara,Moda e Vestuário,Masculino,Camiseta Estampada,16.99,24.99,6,149.94,,Cartão_Débito
509.795.313-25,2024-02-02,21:44:53,9,Gabriela,Hortifruti,Frutas,Lichia,9.99,12.49,7,87.43,,Cartão_Débito
697.667.348-20,2024-02-25,18:07:07,15,Carla,Hortifruti,Frutas,Melão,6.49,7.99,2,15.98,,Cartão_Débito
558.771.924-21,2024-02-26,15:04:08,17,Patrícia,Hortifruti,Frutas,Laranja,2.0,2.6,9,23.4,,Pix
852.820.840-43,2024-02-24,08:29:08,4,Natália,Carnes,Bovina,Rabo,29.99,39.99,5,199.95,,Cartão_Débito
939.813.106-23,2024-02-12,20:26:26,19,Alice,Sobremesas,Sorvetes,Sorvete,12.0,16.8,9,151.2,,Cartão_Crédito
795.436.153-60,2024-02-16,15:29:42,18,Daniela,Moda e Vestuário,Feminino,Vestido Chemise,29.99,44.99,1,44.99,,Dinheiro
758.969.901-64,2024-02-21,16:46:00,15,Carla,Bebidas,Não Alcoólicas,Suco de Laranja,6.2,8.06,5,40.3,,Pix
349.691.737-27,2024-02-12,19:03:39,14,Mariana,Moda e Vestuário,Feminino,Vestido Tubinho,34.99,49.99,4,199.96,,Cartão_Débito
149.537.700-31,2024-02-17,17:17:25,17,Márcia,Carnes,Bovina,Lagarto,44.99,59.99,8,479.92,,Dinheiro
711.176.813-24,2024-02-14,21:00:15,9,Ana,Hortifruti,Frutas,Mamão,5.5,7.15,1,7.15,Pagamento não autorizado,Cartão_Crédito
721.159.534-40,2024-02-16,09:31:57,8,Patrícia,Carnes,Bovina,Maminha,44.99,62.99,10,629.9,,Pix
296.779.969-83,2024-02-01,08:19:35,7,Tatiana,Moda e Vestuário,Feminino,Vestido Tubinho,34.99,49.99,3,149.97,,Dinheiro
328.770.145-62,2024-02-21,19:11:58,14,Laura,Carnes,Suína,Linguiça Toscana,24.99,34.99,3,104.97,,Pix
605.590.759-58,2024-02-27,08:10:12,15,Gabriela,Esportes,Bicicletas,Bicicleta,399.99,499.99,8,3999.92,Problemas técnicos,Cartão_Crédito
585.561.364-25,2024-02-04,10:58:14,10,Natália,Carnes,Aves,Coração de Frango,11.99,16.99,8,135.92,,Cartão_Débito
758.265.394-15,2024-02-15,21:46:21,1,Fernanda,Eletrodomésticos,Cafeteiras,Cafeteira Elétrica,79.99,99.99,5,499.95,,Cartão_Crédito
586.613.292-12,2024-02-22,13:09:33,8,Fernanda,Hortifruti,Frutas,Maracujá,2.99,3.99,7,27.93,,Dinheiro
894.178.796-90,2024-02-19,15:11:19,20,Renata,Sobremesas,Chocolates,Chocolate,7.5,10.5,6,63.0,,Dinheiro
683.322.707-44,2024-02-14,21:17:36,20,Tatiana,Moda e Vestuário,Feminino,Calça Jeans Skinny,29.99,49.99,10,499.9,,Cartão_Débito
441.115.889-34,2024-02-14,14:32:57,19,Daniela,Carnes,Bovina,Fraldinha,31.99,44.99,9,404.91,,Pix
594.140.563-53,2024-02-25,09:54:37,3,Renata,Moda e Vestuário,Masculino,Bermuda Jeans,19.99,29.99,9,269.91,,Pix
194.476.687-89,2024-02-27,20:52:21,12,Clara,Celulares,Smartphones,Smartphone,1799.99,2249.99,8,17999.92,,Dinheiro
768.350.403-66,2024-02-10,21:33:05,11,Mariana,Bebidas,Águas,Água Mineral,1.5,1.95,5,9.75,,Cartão_Crédito
259.901.117-65,2024-02-29,18:52:08,2,Beatriz,Carnes,Aves,Peito de Frango,15.99,22.99,9,206.91,,Pix
531.875.806-95,2024-02-03,13:28:13,20,Márcia,Hortifruti,Legumes,Pimentão,3.99,5.19,5,25.95,,Pix
745.107.853-80,2024-02-24,15:38:34,3,Sabrina,Hortifruti,Legumes,Pimentão,3.99,5.19,8,41.52,,Dinheiro
731.880.126-87,2024-02-20,16:38:08,11,Beatriz,Moda e Vestuário,Masculino,Calça Social,39.99,59.99,10,599.9,,Dinheiro
484.687.520-45,2024-02-27,12:00:29,8,Renata,Moda e Vestuário,Feminino,Vestido Blusê,32.99,49.99,9,449.91,,Pix
784.722.742-48,2024-02-09,19:35:23,3,Fernanda,Lazer,Brinquedos,Quebra-cabeça,14.99,19.99,3,59.97,Estoque indisponível,Pix
496.695.478-56,2024-02-05,16:54:54,16,Gabriela,Limpeza,Sabão em Pó,Sabão em Pó,8.5,12.75,1,12.75,,Cartão_Crédito
519.890.589-13,2024-02-15,15:58:23,13,Alice,Carnes,Aves,Coração de Frango,11.99,16.99,8,135.92,,Dinheiro
990.443.600-82,2024-02-24,10:25:36,5,Carla,Carnes,Suína,Bisteca Suína,21.99,29.99,10,299.9,Problemas técnicos,Cartão_Crédito
426.876.951-47,2024-02-03,11:09:09,11,Helena,Carnes,Bovina,Picanha,49.99,69.99,6,419.94,,Dinheiro
637.295.229-67,2024-02-28,21:01:00,8,Olivia,Moda e Vestuário,Feminino,Vestido Bandagem,36.99,54.99,2,109.98,,Cartão_Crédito
443.823.398-40,2024-02-26,08:02:38,9,Sabrina,Hortifruti,Frutas,Kiwi,9.99,11.99,9,107.91,,Cartão_Crédito
807.184.290-24,2024-02-06,17:56:53,18,Olivia,Bebidas,Alcoólicas,Vinho Tinto,25.0,32.5,8,260.0,Desistência do cliente,Dinheiro
633.429.195-62,2024-02-27,11:20:55,16,Alice,Higiene,Desodorantes,Desodorante,8.8,12.32,1,12.32,,Dinheiro
751.292.247-17,2024-02-17,20:59:47,5,Renata,Hortifruti,Frutas,Nectarina,7.99,9.99,9,89.91,,Dinheiro
307.359.316-81,2024-02-10,10:50:17,14,Helena,Limpeza,Sabão em Pó,Sabão em Pó,8.5,12.75,6,76.5,,Cartão_Crédito
862.669.637-69,2024-02-26,13:18:37,17,Patrícia,Eletrodomésticos,Ventiladores,Ventilador de Mesa,49.99,69.99,4,279.96,,Pix
805.587.417-10,2024-02-08,16:50:35,5,Olivia,Tecnologia,Fones de Ouvido,Fone de Ouvido Bluetooth,39.99,49.99,9,449.91,,Pix
136.270.109-48,2024-02-10,17:54:22,17,Fernanda,Carnes,Bovina,Picanha Argentina,59.99,79.99,5,399.95,,Cartão_Débito
506.252.321-49,2024-02-17,18:27:56,13,Juliana,Hortifruti,Frutas,Physalis,34.99,39.99,8,319.92,,Dinheiro
969.723.980-68,2024-02-21,14:45:46,8,Alice,Hortifruti,Frutas,Nectarina,7.99,9.99,8,79.92,,Cartão_Débito
289.139.808-69,2024-02-14,21:30:29,18,Alice,Higiene,Desodorantes,Desodorante,8.8,12.32,5,61.6,Pagamento não autorizado,Cartão_Crédito
518.718.442-70,2024-02-10,14:23:53,8,Laura,Hortifruti,Legumes,Cebola,2.29,2.98,5,14.9,,Cartão_Crédito
910.886.911-67,2024-02-28,13:06:16,15,Natália,Eletrodomésticos,Fritadeiras,Fritadeira Elétrica,99.99,129.99,4,519.96,Estoque indisponível,Cartão_Débito
969.250.910-46,2024-02-02,21:26:20,3,Ana,Carnes,Bovina,Músculo,24.99,34.99,8,279.92,,Cartão_Crédito
961.512.940-52,2024-02-11,08:07:39,9,Alice,Iluminação,Spots,Spot de Teto,19.99,29.99,4,119.96,,Cartão_Débito
502.676.974-46,2024-02-08,20:06:34,13,Natália,Hortifruti,Frutas,Cereja,24.99,29.99,3,89.97,,Cartão_Crédito
464.286.532-95,2024-02-19,19:35:00,14,Laura,Hortifruti,Frutas,Melão,6.49,7.99,1,7.99,,Cartão_Débito
424.235.122-67,2024-02-20,21:46:42,18,Daniela,Laticínios,Queijos,Queijo,9.99,13.49,5,67.45,,Pix
481.239.776-59,2024-02-27,08:18:47,2,Olivia,Hortifruti,Frutas,Banana Prata,2.99,3.99,3,11.97,,Pix
431.861.925-28,2024-02-14,17:55:54,6,Sabrina,Limpeza,Desinfetantes,Água Sanitária,3.5,5.25,5,26.25,,Dinheiro
400.586.733-84,2024-02-18,09:21:02,19,Patrícia,Carnes,Suína,Bisteca Suína,21.99,29.99,4,119.96,Estoque indisponível,Cartão_Débito
399.925.983-62,2024-02-03,21:46:06,9,Ana,Hortifruti,Frutas,Mamão Formosa,3.99,5.49,4,21.96,,Cartão_Crédito
682.977.465-41,2024-02-28,21:12:36,15,Ana,Carnes,Suína,Costelinha de Porco,34.99,49.99,3,149.97,,Cartão_Crédito
848.938.905-35,2024-02-23,09:04:14,7,Clara,Carnes,Ovinos,Linguiça de Cordeiro,19.99,29.99,8,239.92,,Dinheiro
793.289.614-45,2024-02-25,14:25:44,6,Clara,Tecnologia,Acessórios,Carregador Portátil,19.99,29.99,7,209.93,,Pix
362.647.369-53,2024-02-09,17:42:47,14,Alice,Hortifruti,Frutas,Limão Cravo,5.49,6.99,2,13.98,,Cartão_Débito
576.458.239-46,2024-02-06,16:23:07,20,Isabela,Moda e Vestuário,Feminino,Vestido Blusê,32.99,49.99,2,99.98,,Cartão_Débito
736.582.191-50,2024-02-26,09:18:05,9,Laura,Iluminação,Abajures,Abajur,39.99,49.99,4,199.96,,Dinheiro
172.800.533-25,2024-02-09,21:09:42,7,Clara,Moda e Vestuário,Feminino,Vestido Ciganinha,26.99,39.99,4,159.96,,Pix
308.772.600-16,2024-02-12,10:25:59,14,Mariana,Snacks,Frutos Secos,Amendoim,4.5,6.52,6,39.12,,Dinheiro
353.713.518-21,2024-02-21,19:16:24,13,Alice,Esportes,Raquetes,Raquete de Tênis,39.99,49.99,10,499.9,,Dinheiro
822.674.299-68,2024-02-11,20:09:56,4,Ana,Hortifruti,Frutas,Abacaxi,4.5,5.85,7,40.95,,Cartão_Crédito
945.413.936-55,2024-02-15,16:08:12,16,Carla,Tecnologia,Fones de Ouvido,Fone de Ouvido Bluetooth,39.99,49.99,2,99.98,,Cartão_Débito
380.565.885-45,2024-02-07,20:54:58,20,Mariana,Eletroeletrônicos,Televisores,Smart TV 50 polegadas,2199.99,2639.99,4,10559.96,,Dinheiro
399.965.339-22,2024-02-21,09:01:40,7,Helena,Hortifruti,Frutas,Nectarina,7.99,9.99,7,69.93,,Pix
432.329.944-91,2024-02-14,10:59:08,16,Patrícia,Moda e Vestuário,Feminino,Calça Legging,22.99,34.99,10,349.9,,Pix
433.192.531-82,2024-02-20,14:17:32,4,Mariana,Hortifruti,Frutas,Pera,3.29,4.49,10,44.9,,Cartão_Débito
736.218.456-54,2024-02-17,13:28:51,18,Sabrina,Moda e Vestuário,Masculino,Bermuda Jeans,19.99,29.99,3,89.97,,Pix
514.863.836-91,2024-02-10,20:16:36,4,Natália,Eletroeletrônicos,Computadores,Notebook,3499.99,4199.99,6,25199.94,,Cartão_Crédito
545.444.497-61,2024-02-17,17:05:58,15,Daniela,Higiene,Desodorantes,Desodorante,8.8,12.32,8,98.56,,Cartão_Crédito
419.133.261-62,2024-02-04,08:36:41,8,Beatriz,Carnes,Ovinos,Contrafilé de Cordeiro,54.99,69.99,3,209.97,Pagamento não autorizado,Cartão_Débito
265.431.783-48,2024-02-03,11:28:23,12,Alice,Moda e Vestuário,Masculino,Sapatênis Casual,39.99,59.99,9,539.91,,Dinheiro
544.234.162-84,2024-02-20,19:47:26,3,Gabriela,Tecnologia,Fones de Ouvido,Fone de Ouvido Bluetooth,39.99,49.99,4,199.96,,Cartão_Débito
681.438.851-57,2024-02-01,08:08:23,20,Olivia,Carnes,Suína,Costelinha de Porco,34.99,49.99,4,199.96,,Dinheiro
873.130.524-11,2024-02-02,09:44:57,6,Helena,Hortifruti,Frutas,Limão,3.5,4.55,1,4.55,,Cartão_Débito
634.721.221-67,2024-02-02,15:18:38,7,Helena,Higiene,Desodorantes,Desodorante,8.8,12.32,5,61.6,,Cartão_Débito
528.182.212-47,2024-02-10,14:02:45,12,Clara,Hortifruti,Frutas,Damasco,10.99,12.99,4,51.96,Erro no preço,Pix
212.146.797-92,2024-02-16,10:43:40,18,Daniela,Decoração,Tapetes,Tapete de Banheiro,14.99,19.99,9,179.91,,Cartão_Débito
218.138.154-28,2024-02-09,09:35:52,5,Sabrina,Padaria,Bolos,Torta de Morango,22.0,29.7,9,267.3,,Cartão_Crédito
157.387.912-22,2024-02-26,11:46:25,19,Natália,Hortifruti,Legumes,Cebola,2.29,2.98,2,5.96,,Pix
215.149.939-45,2024-02-02,18:16:23,3,Ana,Moda e Vestuário,Feminino,Sandália Rasteira,26.99,39.99,3,119.97,,Pix
684.639.516-94,2024-02-09,17:14:12,5,Natália,Hortifruti,Frutas,Carambola,5.99,7.49,9,67.41,,Pix
615.689.608-94,2024-02-08,15:31:19,2,Márcia,Carnes,Aves,Coxa de Frango,17.99,24.99,2,49.98,,Cartão_Débito
524.352.944-79,2024-02-15,08:19:13,12,Márcia,Carnes,Bovina,Filé Mignon,59.99,79.99,2,159.98,,Cartão_Débito
429.117.767-17,2024-02-02,21:03:07,14,Mariana,Hortifruti,Legumes,Batata,2.99,3.89,3,11.67,,Cartão_Débito
625.607.633-85,2024-02-01,15:26:33,16,Sabrina,Carnes,Ovinos,Linguiça de Cordeiro,19.99,29.99,9,269.91,,Pix
836.959.325-34,2024-02-19,11:13:50,5,Daniela,Moda e Vestuário,Masculino,Camiseta Estampada,16.99,24.99,3,74.97,,Dinheiro
300.282.818-20,2024-02-26,16:36:25,3,Laura,Eletrodomésticos,Cafeteiras,Cafeteira Elétrica,79.99,99.99,7,699.93,,Cartão_Crédito
607.266.838-51,2024-02-27,20:45:29,6,Alice,Hortifruti,Frutas,Coco,6.49,7.99,5,39.95,Desistência do cliente,Cartão_Crédito
663.815.521-93,2024-02-08,09:12:40,11,Fernanda,Hortifruti,Frutas,Carambola,5.99,7.49,1,7.49,,Dinheiro
186.149.361-84,2024-02-28,20:14:34,11,Márcia,Carnes,Bovina,Coxão Mole,42.99,59.99,7,419.93,,Dinheiro
741.475.687-66,2024-02-29,20:27:35,1,Laura,Carnes,Bovina,Coxão Mole,42.99,59.99,6,359.94,Estoque indisponível,Dinheiro
891.787.639-42,2024-02-10,16:32:45,3,Márcia,Hortifruti,Frutas,Kiwi,5.0,6.5,7,45.5,,Cartão_Débito
255.509.463-99,2024-02-26,08:28:16,3,Renata,Hortifruti,Frutas,Carambola,5.99,7.49,3,22.47,,Dinheiro
855.204.824-36,2024-02-27,11:18:42,14,Mariana,Hortifruti,Frutas,Pera,3.29,4.49,1,4.49,,Cartão_Crédito
949.372.501-54,2024-02-05,13:08:42,4,Daniela,Carnes,Ovinos,Linguiça de Cordeiro,19.99,29.99,5,149.95,,Pix
550.611.239-46,2024-02-09,10:12:47,12,Mariana,Esportes,Tacos,Taco de Baseball,19.99,29.99,10,299.9,,Pix
350.849.333-82,2024-02-19,21:39:38,13,Márcia,Hortifruti,Frutas,Manga Tommy,4.99,6.49,5,32.45,,Cartão_Débito
715.395.808-27,2024-02-26,09:20:55,7,Márcia,Hortifruti,Frutas,Cereja Argentina,29.99,34.99,8,279.92,Fraude,Cartão_Crédito
335.499.350-49,2024-02-24,14:00:47,8,Helena,Carnes,Aves,Coração de Frango,11.99,16.99,9,152.91,,Cartão_Débito
930.372.638-26,2024-02-03,18:56:17,11,Fernanda,Carnes,Bovina,Cupim,39.99,54.99,4,219.96,,Pix
343.685.887-29,2024-02-05,11:53:16,3,Helena,Moda e Vestuário,Feminino,Vestido de Festa,69.99,99.99,4,399.96,,Cartão_Crédito
913.159.958-59,2024-02-06,15:31:48,19,Márcia,Hortifruti,Verduras,Alface,1.99,2.59,10,25.9,,Dinheiro
758.794.479-22,2024-02-08,15:19:48,12,Alice,Carnes,Suína,Rabo de Porco,17.99,24.99,5,124.95,,Cartão_Crédito
402.328.539-35,2024-02-21,21:39:16,9,Mariana,Esportes,Bolas,Bola de Futebol,14.99,19.99,5,99.95,,Cartão_Crédito
685.940.444-83,2024-02-20,17:21:04,14,Fernanda,Hortifruti,Frutas,Caqui,8.99,10.99,7,76.93,,Cartão_Débito
480.195.677-50,2024-02-18,09:45:15,16,Laura,Hortifruti,Legumes,Pimentão,3.99,5.19,6,31.14,,Cartão_Débito
119.457.891-57,2024-02-17,11:31:20,16,Alice,Carnes,Aves,Linguiça Toscana de Frango,17.99,24.99,6,149.94,,Cartão_Crédito
479.451.110-81,2024-02-06,16:50:58,19,Gabriela,Moda e Vestuário,Feminino,Blusa de Tricô,22.99,34.99,6,209.94,,Cartão_Débito
269.785.715-90,2024-02-11,14:48:36,18,Ana,Hortifruti,Frutas,Ameixa,6.99,8.99,7,62.93,,Cartão_Débito
472.261.181-86,2024-02-15,12:34:16,17,Olivia,Hortifruti,Frutas,Maçã,4.99,6.49,6,38.94,,Cartão_Crédito
282.682.354-25,2024-02-15,20:50:50,12,Márcia,Carnes,Aves,Asa de Frango,13.99,19.99,3,59.97,,Cartão_Crédito
472.261.181-86,2024-02-15,11:23:01,17,Olivia,Moda e Vestuário,Feminino,Blusa Ciganinha,22.99,34.99,10,349.9,,Cartão_Crédito
386.440.235-83,2024-02-24,13:37:40,1,Patrícia,Carnes,Aves,Peito de Frango,15.5,22.47,3,67.41,,Dinheiro
431.456.397-35,2024-02-13,13:38:07,5,Alice,Decoração,Espelhos,Espelho de Parede,39.99,49.99,4,199.96,,Pix
611.627.136-26,2024-02-07,09:11:54,10,Daniela,Esportes,Bolas,Bola de Futebol,14.99,19.99,8,159.92,,Pix
647.820.430-41,2024-02-05,14:17:02,16,Helena,Iluminação,Lâmpadas,Lâmpada LED,7.99,9.99,2,19.98,Desconto recusado,Dinheiro
928.144.515-48,2024-02-18,15:59:17,6,Beatriz,Moda e Vestuário,Feminino,Saia Lápis,22.99,34.99,8,279.92,,Cartão_Débito
876.303.477-42,2024-02-13,21:51:55,8,Alice,Carnes,Bovina,Rabo,29.99,39.99,10,399.9,Estoque indisponível,Dinheiro
638.556.703-54,2024-02-05,09:00:06,10,Márcia,Hortifruti,Frutas,Pera,3.29,4.49,1,4.49,,Cartão_Débito
865.392.942-94,2024-02-25,09:43:17,17,Helena,Hortifruti,Frutas,Abacaxi,4.5,5.85,10,58.5,,Cartão_Crédito
463.355.206-69,2024-02-27,09:17:23,19,Gabriela,Decoração,Pratos Decorativos,Prato Decorativo,14.99,19.99,2,39.98,,Cartão_Débito
388.377.791-70,2024-02-16,08:48:35,16,Mariana,Carnes,Aves,Coxa de Peru,29.99,39.99,9,359.91,,Dinheiro
130.213.817-45,2024-02-17,15:54:04,2,Carla,Higiene,Sabonetes,Gel de Banho,4.2,5.88,3,17.64,,Cartão_Crédito
315.686.104-55,2024-02-20,18:27:26,9,Clara,Bebidas,Águas,Água Mineral,1.5,1.95,2,3.9,,Pix
976.327.829-86,2024-02-08,12:03:37,14,Patrícia,Bebidas,Alcoólicas,Cerveja,5.9,7.67,6,46.02,,Pix
829.302.612-48,2024-02-15,12:22:17,5,Mariana,Hortifruti,Frutas,Cereja Chilena,44.99,49.99,10,499.9,,Cartão_Crédito
573.780.926-93,2024-02-21,14:19:24,19,Clara,Padaria,Bebidas Quentes,Café,5.0,6.75,1,6.75,,Pix
447.468.962-21,2024-02-22,09:14:19,2,Renata,Hortifruti,Frutas,Amora,14.99,17.99,10,179.9,,Cartão_Débito
825.282.150-29,2024-02-26,08:22:00,8,Fernanda,Laticínios,Queijos,Queijo,9.99,13.49,10,134.9,,Dinheiro
662.421.994-18,2024-02-05,11:08:56,8,Olivia,Moda e Vestuário,Masculino,Tênis Esportivo,44.99,69.99,6,419.94,,Dinheiro
340.790.820-95,2024-02-18,10:19:59,20,Beatriz,Iluminação,Lâmpadas,Lâmpada LED,7.99,9.99,2,19.98,Problemas de entrega,Pix
866.449.282-31,2024-02-18,17:01:38,13,Olivia,Moda e Vestuário,Feminino,Vestido Longo,54.99,79.99,5,399.95,,Dinheiro
252.168.863-86,2024-02-06,11:54:59,11,Mariana,Hortifruti,Frutas,Banana Prata,2.99,3.99,4,15.96,,Cartão_Crédito
266.199.247-64,2024-02-20,15:25:04,17,Alice,Hortifruti,Frutas,Manga,4.49,5.99,4,23.96,,Cartão_Débito
740.719.220-54,2024-02-12,12:25:38,11,Tatiana,Hortifruti,Frutas,Banana da Terra,3.99,4.99,2,9.98,,Cartão_Crédito
105.475.134-50,2024-02-25,19:22:09,11,Juliana,Hortifruti,Frutas,Maçã,4.99,6.49,10,64.9,,Cartão_Crédito
209.793.533-54,2024-02-04,21:40:25,11,Natália,Carnes,Aves,Coxa de Peru,29.99,39.99,4,159.96,,Pix
754.217.149-99,2024-02-21,17:26:12,6,Alice,Hortifruti,Frutas,Amora,14.99,17.99,10,179.9,,Cartão_Débito
942.119.239-67,2024-02-26,09:08:15,8,Márcia,Carnes,Bovina,Rabo de Boi,17.99,24.99,7,174.93,,Cartão_Débito
889.162.545-94,2024-02-03,17:57:46,5,Juliana,Padaria,Bebidas Quentes,Café,5.0,6.75,3,20.25,,Dinheiro
580.406.520-79,2024-02-15,20:23:22,1,Alice,Móveis,Mesas,Escrivaninha,99.99,129.99,2,259.98,,Dinheiro
172.121.400-44,2024-02-27,10:38:02,20,Natália,Moda e Vestuário,Masculino,Gravata Slim,19.99,29.99,2,59.98,,Dinheiro
801.748.281-65,2024-02-16,21:04:31,12,Isabela,Lazer,Brinquedos,Cama Elástica,149.99,199.99,4,799.96,,Cartão_Crédito
438.996.140-33,2024-02-25,17:40:35,16,Carla,Hortifruti,Frutas,Melão,6.49,7.99,3,23.97,,Cartão_Crédito
