CPF,Data,Hora,PDV,Operadora,Categoria,Subcategoria,Produto,Preço de Custo,Preço,Quantidade,Valor Total,Cancelamentos,Tipo de Pagamento
675.781.696-73,2023-09-23,13:37:43,17,Natália,Esportes,Raquetes,Raquete de Tênis,39.99,49.99,5,249.95,,Cartão_Débito
241.138.279-64,2023-09-30,20:18:49,9,Márcia,Moda e Vestuário,Feminino,Blusa Ciganinha,22.99,34.99,7,244.93,,Pix
597.832.684-36,2023-09-24,14:04:39,11,Helena,Decoração,Quadros,Quadro Decorativo,29.99,39.99,7,279.93,,Cartão_Crédito
290.406.878-26,2023-09-25,13:00:45,13,Clara,Esportes,Pranchas,Prancha de Surf,249.99,299.99,4,1199.96,,Cartão_Crédito
539.591.497-33,2023-09-27,17:16:00,13,Alice,Hortifruti,Frutas,Manga,4.49,5.99,10,59.9,,Cartão_Débito
916.412.409-61,2023-09-28,11:31:27,1,Laura,Padaria,Bolos,Torta de Morango,22.0,29.7,7,207.9,,Pix
579.607.676-70,2023-09-11,15:46:29,18,Natália,Snacks,Salgadinhos,Pipoca,2.0,2.9,8,23.2,,Cartão_Crédito
692.430.116-69,2023-09-27,21:20:28,12,Renata,Móveis,Mesas,Mesa de Jantar,249.99,299.99,2,599.98,,Cartão_Débito
909.845.293-29,2023-09-17,20:36:27,12,Juliana,Hortifruti,Frutas,Coco,6.49,7.99,4,31.96,,Cartão_Débito
171.810.904-77,2023-09-07,09:44:49,10,Mariana,Carnes,Bovina,Coxão Duro,34.99,49.99,10,499.9,,Cartão_Débito
139.994.222-32,2023-09-08,09:10:14,5,Mariana,Bebidas,Não Alcoólicas,Refrigerante,4.5,5.85,8,46.8,,Dinheiro
991.622.703-93,2023-09-21,13:13:03,17,Beatriz,Padaria,Biscoitos,Rosquinhas,3.9,5.27,10,52.7,,Cartão_Débito
222.981.738-63,2023-09-02,21:54:49,17,Laura,Sobremesas,Chocolates,Chocolate,7.5,10.5,9,94.5,,Dinheiro
185.475.778-12,2023-09-23,17:33:21,20,Isabela,Hortifruti,Frutas,Banana Nanica,1.99,2.99,9,26.91,Problemas técnicos,Pix
162.821.182-20,2023-09-13,15:56:55,10,Natália,Esportes,Bolas,Bola de Futebol,14.99,19.99,7,139.93,,Pix
448.869.455-99,2023-09-20,10:47:14,15,Daniela,Laticínios,Iogurtes,Iogurte,3.8,5.13,8,41.04,,Dinheiro
950.381.884-38,2023-09-25,15:47:35,6,Carla,Limpeza,Sabão em Pó,Sabão em Pó,8.5,12.75,8,102.0,,Pix
642.629.303-83,2023-09-03,19:29:06,1,Márcia,Decoração,Tapetes,Tapete,59.99,79.99,7,559.93,,Cartão_Débito
816.393.414-39,2023-09-09,18:43:09,11,Daniela,Moda e Vestuário,Masculino,Cinto de Couro,12.99,19.99,4,79.96,,Cartão_Crédito
687.346.497-55,2023-09-05,12:29:09,1,Renata,Carnes,Suína,Bisteca Suína,21.99,29.99,7,209.93,,Dinheiro
268.204.634-90,2023-09-15,17:34:21,1,Olivia,Tecnologia,Caixas de Som,Smart Speaker,79.99,99.99,8,799.92,,Pix
533.563.483-15,2023-09-18,15:59:29,20,Tatiana,Hortifruti,Legumes,Pimentão,3.99,5.19,2,10.38,,Cartão_Débito
606.116.567-71,2023-09-12,10:23:36,4,Alice,Moda e Vestuário,Masculino,Jaqueta de Couro,89.99,129.99,4,519.96,,Cartão_Crédito
786.950.776-95,2023-09-13,17:57:24,14,Alice,Carnes,Aves,Linguiça de Peru,13.99,19.99,4,79.96,,Cartão_Débito
217.724.922-63,2023-09-15,16:18:43,18,Juliana,Higiene,Escovas de Dentes,Escova de Dentes,3.9,5.46,6,32.76,,Cartão_Débito
850.875.424-28,2023-09-17,09:17:31,3,Clara,Hortifruti,Frutas,Damasco,10.99,12.99,1,12.99,,Dinheiro
157.387.912-22,2023-09-13,20:07:54,8,Natália,Carnes,Suína,Costelinha de Porco,34.99,49.99,3,149.97,,Cartão_Crédito
217.240.905-99,2023-09-05,16:58:12,14,Patrícia,Iluminação,Spots,Spot de Teto,19.99,29.99,3,89.97,,Cartão_Débito
161.402.454-35,2023-09-22,20:11:07,1,Mariana,Carnes,Bovina,Cupim,39.99,54.99,5,274.95,,Pix
779.141.161-44,2023-09-04,10:43:16,5,Beatriz,Hortifruti,Frutas,Pitanga,16.99,19.99,10,199.9,,Cartão_Crédito
858.521.656-43,2023-09-10,16:04:09,12,Mariana,Hortifruti,Frutas,Nectarina,7.99,9.99,7,69.93,Desistência do cliente,Pix
465.270.824-42,2023-09-27,20:09:35,3,Gabriela,Esportes,Tacos,Taco de Baseball,19.99,29.99,7,209.93,,Cartão_Crédito
240.440.793-66,2023-09-28,15:05:28,4,Daniela,Moda e Vestuário,Feminino,Blusa Estampada,19.99,29.99,1,29.99,Desconto recusado,Pix
296.681.715-95,2023-09-28,16:15:46,12,Olivia,Eletrodomésticos,Ferro de Passar,Ferro de Passar,39.99,49.99,9,449.91,,Cartão_Débito
378.750.334-13,2023-09-21,15:50:43,19,Márcia,Limpeza,Desinfetantes,Água Sanitária,3.5,5.25,2,10.5,,Cartão_Débito
792.915.490-96,2023-09-10,19:33:52,5,Ana,Hortifruti,Frutas,Cereja Argentina,29.99,34.99,3,104.97,,Pix
732.634.840-84,2023-09-14,11:24:58,19,Mariana,Lazer,Brinquedos,Quebra-cabeça,14.99,19.99,7,139.93,,Pix
533.652.777-64,2023-09-20,13:15:14,11,Helena,Hortifruti,Frutas,Mamão,5.5,7.15,8,57.2,,Dinheiro
750.927.709-84,2023-09-01,10:17:02,14,Helena,Tecnologia,Acessórios,Carregador Portátil,19.99,29.99,7,209.93,,Cartão_Crédito
611.596.899-93,2023-09-27,08:41:14,18,Fernanda,Hortifruti,Frutas,Tamarindo,11.99,13.99,10,139.9,,Pix
333.827.684-15,2023-09-25,20:37:30,9,Beatriz,Moda e Vestuário,Feminino,Saia Lápis,22.99,34.99,8,279.92,,Dinheiro
871.603.808-77,2023-09-12,09:36:34,7,Daniela,Moda e Vestuário,Feminino,Calça Jeans Skinny,29.99,49.99,10,499.9,,Pix
982.753.592-87,2023-09-27,13:47:49,20,Fernanda,Moda e Vestuário,Masculino,Blazer Casual,49.99,74.99,8,599.92,,Dinheiro
440.450.135-60,2023-09-23,15:34:04,2,Laura,Decoração,Cortinas,Cortina,39.99,59.99,10,599.9,,Cartão_Crédito
657.719.242-10,2023-09-04,15:37:10,16,Patrícia,Bebidas,Águas,Água Mineral,1.5,1.95,8,15.6,,Pix
171.515.974-50,2023-09-24,18:57:28,14,Helena,Esportes,Bicicletas,Bicicleta,399.99,499.99,1,499.99,,Pix
801.748.281-65,2023-09-06,18:41:40,7,Sabrina,Carnes,Suína,Rabo de Porco,17.99,24.99,4,99.96,,Pix
367.224.544-56,2023-09-19,09:14:34,7,Beatriz,Celulares,Smartphones,Smartphone,1799.99,2249.99,5,11249.95,,Dinheiro
990.417.222-37,2023-09-25,19:59:15,16,Olivia,Carnes,Ovinos,Contrafilé de Cordeiro,54.99,69.99,2,139.98,,Cartão_Débito
403.774.847-17,2023-09-23,19:06:26,2,Tatiana,Móveis,Sofás,Sofá de Couro,499.99,599.99,2,1199.98,,Dinheiro
757.606.914-75,2023-09-20,18:17:52,3,Juliana,Tecnologia,Relógios Inteligentes,Smartwatch,119.99,149.99,4,599.96,,Dinheiro
938.563.265-15,2023-09-30,21:33:53,9,Carla,Esportes,Bolas,Bola de Futebol,14.99,19.99,10,199.9,,Cartão_Débito
913.792.110-59,2023-09-02,13:42:20,10,Helena,Hortifruti,Frutas,Cereja Chilena,44.99,49.99,1,49.99,,Cartão_Débito
328.514.187-95,2023-09-20,20:13:41,18,Juliana,Higiene,Escovas de Dentes,Escova de Dentes,3.9,5.46,7,38.22,,Dinheiro
688.472.585-36,2023-09-13,14:28:24,4,Gabriela,Hortifruti,Frutas,Cereja do Rio Grande,34.99,39.99,10,399.9,,Pix
579.341.357-30,2023-09-04,17:33:28,6,Daniela,Hortifruti,Frutas,Graviola,9.49,11.99,4,47.96,,Dinheiro
994.625.330-62,2023-09-30,13:39:25,1,Daniela,Hortifruti,Frutas,Kiwi,5.0,6.5,2,13.0,,Cartão_Débito
690.534.772-77,2023-09-01,21:01:13,17,Ana,Esportes,Raquetes,Raquete de Tênis,39.99,49.99,7,349.93,,Pix
977.727.648-11,2023-09-01,19:22:04,2,Helena,Hortifruti,Frutas,Mamão Papaia,3.79,4.99,2,9.98,,Cartão_Débito
366.907.861-52,2023-09-30,15:14:15,7,Beatriz,Moda e Vestuário,Masculino,Bermuda Jeans,19.99,29.99,2,59.98,,Dinheiro
909.568.682-87,2023-09-23,17:05:01,17,Helena,Carnes,Bovina,Músculo,24.99,34.99,2,69.98,,Cartão_Crédito
721.749.826-69,2023-09-11,13:55:56,2,Sabrina,Laticínios,Iogurtes,Iogurte,3.8,5.13,5,25.65,,Cartão_Débito
713.901.912-30,2023-09-23,15:06:52,3,Daniela,Moda e Vestuário,Masculino,Blazer Casual,49.99,74.99,5,374.95,,Cartão_Débito
797.762.644-40,2023-09-12,20:55:27,4,Isabela,Hortifruti,Frutas,Kiwi,5.0,6.5,6,39.0,,Pix
656.286.189-38,2023-09-28,20:00:41,12,Natália,Hortifruti,Frutas,Carambola,5.99,7.49,8,59.92,,Dinheiro
173.995.895-39,2023-09-05,16:53:54,14,Juliana,Hortifruti,Frutas,Caqui,8.99,10.99,6,65.94,,Dinheiro
893.123.550-38,2023-09-25,16:07:19,19,Beatriz,Tecnologia,Relógios Inteligentes,Smartwatch,119.99,149.99,9,1349.91,,Pix
865.392.942-94,2023-09-23,21:04:34,16,Gabriela,Carnes,Bovina,Fraldinha,31.99,44.99,4,179.96,,Cartão_Crédito
990.582.760-48,2023-09-10,13:10:56,15,Helena,Carnes,Suína,Rabo de Porco,17.99,24.99,4,99.96,,Pix
766.308.139-84,2023-09-16,08:53:09,10,Juliana,Carnes,Bovina,Carne de Hambúrguer,21.99,29.99,3,89.97,,Cartão_Débito
873.401.368-78,2023-09-01,09:08:11,13,Juliana,Moda e Vestuário,Feminino,Vestido de Festa,69.99,99.99,4,399.96,,Cartão_Crédito
877.953.431-52,2023-09-03,14:31:27,5,Tatiana,Carnes,Suína,Barriga de Porco,21.99,29.99,5,149.95,,Dinheiro
981.344.639-42,2023-09-02,14:13:59,7,Ana,Carnes,Bovina,Carne de Hambúrguer,21.99,29.99,8,239.92,,Pix
207.880.131-14,2023-09-28,15:47:06,3,Sabrina,Tecnologia,Acessórios,Carregador Portátil,19.99,29.99,1,29.99,,Cartão_Crédito
255.880.351-97,2023-09-06,12:13:00,20,Carla,Moda e Vestuário,Feminino,Saia Midi,24.99,39.99,1,39.99,,Dinheiro
360.418.457-51,2023-09-26,10:08:14,1,Ana,Carnes,Bovina,Rabo de Boi,17.99,24.99,4,99.96,,Pix
640.389.430-60,2023-09-18,08:19:37,19,Alice,Moda e Vestuário,Masculino,Camiseta Estampada,16.99,24.99,7,174.93,,Cartão_Débito
341.169.892-76,2023-09-10,19:05:17,4,Márcia,Hortifruti,Legumes,Batata,2.99,3.89,1,3.89,,Dinheiro
171.996.765-51,2023-09-17,12:37:01,16,Daniela,Hortifruti,Frutas,Pitaya,16.99,19.99,2,39.98,,Cartão_Crédito
460.392.230-64,2023-09-25,19:51:38,3,Mariana,Hortifruti,Frutas,Mirtilo,19.99,22.99,3,68.97,,Cartão_Crédito
866.798.468-33,2023-09-05,18:45:41,8,Helena,Moda e Vestuário,Masculino,Sapatênis Casual,39.99,59.99,7,419.93,,Cartão_Crédito
233.692.498-96,2023-09-26,12:42:29,15,Laura,Hortifruti,Frutas,Cereja Chilena,44.99,49.99,3,149.97,,Cartão_Crédito
713.901.912-30,2023-09-18,09:11:37,2,Olivia,Móveis,Guarda-roupas,Guarda-roupa,299.99,399.99,1,399.99,,Cartão_Crédito
595.176.597-42,2023-09-09,18:52:07,10,Beatriz,Hortifruti,Frutas,Nectarina,7.99,9.99,2,19.98,,Cartão_Débito
418.407.641-70,2023-09-27,13:13:17,17,Fernanda,Hortifruti,Frutas,Pitanga,16.99,19.99,10,199.9,,Cartão_Crédito
109.484.308-40,2023-09-10,19:43:03,4,Sabrina,Carnes,Suína,Bisteca Suína,21.99,29.99,3,89.97,,Cartão_Crédito
328.514.187-95,2023-09-23,11:12:15,6,Olivia,Moda e Vestuário,Masculino,Terno Slim,99.99,149.99,1,149.99,,Dinheiro
247.798.295-33,2023-09-29,14:17:44,14,Tatiana,Carnes,Bovina,Músculo,24.99,34.99,2,69.98,Fraude,Pix
239.772.805-65,2023-09-30,16:25:14,19,Alice,Tecnologia,Fones de Ouvido,Fone de Ouvido Bluetooth,39.99,49.99,4,199.96,,Pix
592.419.375-49,2023-09-18,16:21:57,12,Patrícia,Decoração,Pratos Decorativos,Prato Decorativo,14.99,19.99,10,199.9,Desconto recusado,Dinheiro
577.426.233-80,2023-09-01,10:43:36,8,Renata,Hortifruti,Frutas,Cereja Americana,49.99,54.99,6,329.94,,Cartão_Crédito
527.538.508-46,2023-09-30,14:29:01,17,Ana,Carnes,Bovina,Lagarto,44.99,59.99,5,299.95,,Dinheiro
370.656.397-31,2023-09-30,13:05:32,13,Tatiana,Moda e Vestuário,Masculino,Bermuda Jeans,19.99,29.99,3,89.97,,Dinheiro
349.292.677-17,2023-09-13,18:23:48,14,Renata,Moda e Vestuário,Masculino,Calça Chino,32.99,49.99,1,49.99,,Cartão_Débito
453.140.788-53,2023-09-04,10:57:00,13,Beatriz,Tecnologia,Redes,Roteador Wi-Fi,59.99,79.99,7,559.93,,Cartão_Débito
205.999.507-64,2023-09-10,16:52:42,6,Beatriz,Carnes,Ovinos,Carré de Cordeiro,69.99,84.99,9,764.91,,Pix
416.342.833-41,2023-09-12,10:26:55,12,Gabriela,Carnes,Bovina,Músculo,24.99,34.99,8,279.92,,Pix
982.799.332-78,2023-09-21,19:32:08,14,Patrícia,Tecnologia,Periféricos,Teclado sem Fio,14.99,19.99,10,199.9,,Pix
608.780.481-76,2023-09-29,19:13:40,18,Márcia,Hortifruti,Frutas,Banana Prata,2.99,3.99,7,27.93,,Cartão_Crédito
652.200.337-33,2023-09-29,21:18:17,11,Clara,Móveis,Mesas,Escrivaninha,99.99,129.99,10,1299.9,,Cartão_Crédito
280.384.883-79,2023-09-17,19:31:42,11,Sabrina,Móveis,Puffs,Puff,29.99,39.99,10,399.9,,Cartão_Crédito
259.534.874-79,2023-09-06,08:10:02,17,Patrícia,Padaria,Bolos,Torta de Morango,22.0,29.7,5,148.5,,Pix
893.712.745-22,2023-09-23,18:50:13,12,Beatriz,Laticínios,Leites,Leite,2.5,3.38,2,6.76,,Dinheiro
326.488.627-66,2023-09-28,19:41:36,4,Isabela,Moda e Vestuário,Masculino,Camiseta Básica,12.99,19.99,8,159.92,,Dinheiro
839.991.425-37,2023-09-27,21:54:25,13,Olivia,Eletroeletrônicos,Computadores,Notebook,3499.99,4199.99,9,37799.91,,Pix
940.156.631-52,2023-09-07,11:44:49,20,Laura,Hortifruti,Frutas,Tamarindo,11.99,13.99,6,83.94,,Dinheiro
455.890.225-57,2023-09-09,10:49:54,20,Daniela,Hortifruti,Frutas,Manga Tommy,4.99,6.49,10,64.9,,Cartão_Débito
893.420.739-25,2023-09-13,08:11:40,7,Alice,Hortifruti,Frutas,Pêssego,4.0,5.2,3,15.6,,Cartão_Débito
578.997.233-54,2023-09-02,16:17:49,3,Olivia,Hortifruti,Frutas,Mirtilo,19.99,22.99,5,114.95,,Dinheiro
647.336.835-25,2023-09-13,10:47:02,19,Daniela,Hortifruti,Frutas,Limão Siciliano,4.49,5.49,3,16.47,,Pix
218.454.716-86,2023-09-16,09:46:23,13,Mariana,Hortifruti,Frutas,Cereja Argentina,29.99,34.99,7,244.93,Fraude,Dinheiro
750.927.709-84,2023-09-28,16:08:02,3,Beatriz,Lazer,Brinquedos,Cama Elástica,149.99,199.99,2,399.98,,Pix
848.300.600-79,2023-09-06,17:25:09,16,Alice,Hortifruti,Frutas,Limão Taiti,1.99,2.99,1,2.99,,Pix
571.482.169-97,2023-09-12,08:33:04,6,Mariana,Carnes,Suína,Barriga de Porco,21.99,29.99,2,59.98,,Dinheiro
340.354.588-44,2023-09-09,17:57:17,7,Gabriela,Carnes,Suína,Lombo Suíno,31.99,44.99,9,404.91,,Pix
654.504.938-11,2023-09-01,14:12:03,11,Daniela,Hortifruti,Legumes,Cenoura,1.79,2.33,2,4.66,Problemas técnicos,Pix
729.844.933-20,2023-09-03,14:54:02,12,Daniela,Decoração,Espelhos,Espelho de Parede,39.99,49.99,5,249.95,,Cartão_Crédito
916.460.856-31,2023-09-12,10:02:49,15,Juliana,Carnes,Bovina,Músculo,24.99,34.99,3,104.97,,Dinheiro
865.512.619-51,2023-09-02,21:46:58,2,Natália,Moda e Vestuário,Masculino,Gravata Slim,19.99,29.99,2,59.98,,Cartão_Crédito
670.298.925-68,2023-09-10,14:53:43,19,Gabriela,Carnes,Suína,Barriga de Porco,21.99,29.99,6,179.94,,Dinheiro
141.468.263-91,2023-09-13,11:25:56,12,Daniela,Carnes,Aves,Coxa de Frango,17.99,24.99,10,249.9,,Pix
100.636.322-19,2023-09-02,21:02:53,18,Olivia,Limpeza,Desinfetantes,Desinfetante,6.8,10.2,9,91.8,,Cartão_Débito
767.689.778-77,2023-09-14,13:19:36,7,Mariana,Carnes,Bovina,Bife de Alcatra,47.99,64.99,7,454.93,,Dinheiro
457.481.401-56,2023-09-28,20:17:57,13,Fernanda,Carnes,Aves,Asa de Frango,13.99,19.99,10,199.9,,Cartão_Débito
557.503.744-22,2023-09-03,20:30:22,3,Beatriz,Bebidas,Águas,Água Mineral,1.5,1.95,4,7.8,,Cartão_Crédito
602.832.659-33,2023-09-06,18:07:37,8,Alice,Carnes,Ovinos,Paleta de Cordeiro,74.99,89.99,7,629.93,,Pix
264.966.750-68,2023-09-17,21:29:16,4,Juliana,Carnes,Bovina,Rabo,29.99,39.99,4,159.96,,Cartão_Débito
430.922.766-80,2023-09-17,14:38:31,1,Sabrina,Carnes,Aves,Coração de Frango,11.99,16.99,10,169.9,,Cartão_Crédito
820.466.535-82,2023-09-29,19:30:52,10,Carla,Carnes,Aves,Sobrecoxa de Frango,21.99,29.99,7,209.93,,Cartão_Débito
729.487.164-85,2023-09-18,21:46:58,11,Daniela,Padaria,Bebidas Quentes,Café,5.0,6.75,2,13.5,,Pix
583.631.640-21,2023-09-09,20:45:56,3,Clara,Moda e Vestuário,Masculino,Calça Cargo,29.99,44.99,4,179.96,,Cartão_Crédito
747.532.915-39,2023-09-13,16:10:48,12,Daniela,Bebidas,Alcoólicas,Cerveja,5.9,7.67,2,15.34,,Cartão_Débito
652.957.953-89,2023-09-05,20:54:55,18,Mariana,Hortifruti,Frutas,Nectarina,7.99,9.99,9,89.91,,Pix
991.436.127-44,2023-09-22,21:17:25,14,Gabriela,Decoração,Vasos,Vaso de Plantas,14.99,19.99,5,99.95,Desconto recusado,Pix
952.307.717-58,2023-09-30,19:42:06,10,Beatriz,Moda e Vestuário,Masculino,Camiseta Manga Longa,16.99,24.99,7,174.93,,Cartão_Crédito
680.704.100-84,2023-09-28,10:50:00,18,Alice,Carnes,Bovina,Rabo de Boi,17.99,24.99,4,99.96,,Cartão_Crédito
505.785.964-44,2023-09-30,13:05:35,14,Clara,Carnes,Aves,Pato Inteiro,74.99,89.99,3,269.97,,Cartão_Crédito
601.421.951-30,2023-09-18,14:51:54,12,Isabela,Carnes,Ovinos,Carré de Cordeiro,69.99,84.99,4,339.96,,Dinheiro
729.853.658-11,2023-09-29,13:20:58,3,Márcia,Iluminação,Abajures,Abajur,39.99,49.99,4,199.96,Problemas de entrega,Cartão_Crédito
939.282.351-76,2023-09-27,15:59:55,10,Gabriela,Hortifruti,Verduras,Alface,1.99,2.59,7,18.13,,Dinheiro
845.123.537-61,2023-09-01,19:05:08,8,Natália,Padaria,Pães,Pão Integral,4.5,6.08,8,48.64,,Pix
420.769.317-23,2023-09-15,19:43:23,16,Beatriz,Higiene,Shampoos,Condicionador,14.5,20.3,5,101.5,,Dinheiro
366.702.694-60,2023-09-06,11:06:47,14,Olivia,Moda e Vestuário,Feminino,Calça Jeans Skinny,29.99,49.99,1,49.99,Problemas de entrega,Dinheiro
744.335.268-27,2023-09-06,09:13:19,2,Helena,Moda e Vestuário,Feminino,Sandália Rasteira,26.99,39.99,7,279.93,,Dinheiro
667.255.563-36,2023-09-11,13:23:20,1,Clara,Moda e Vestuário,Masculino,Calça Jogger,26.99,39.99,7,279.93,,Cartão_Crédito
842.724.970-33,2023-09-25,13:46:08,17,Gabriela,Moda e Vestuário,Masculino,Camisa Polo,22.99,34.99,2,69.98,,Cartão_Débito
985.316.102-21,2023-09-30,14:26:07,10,Renata,Hortifruti,Frutas,Melão,6.49,7.99,1,7.99,,Cartão_Débito
203.449.403-44,2023-09-27,10:21:24,10,Helena,Hortifruti,Frutas,Uva Verde,7.49,9.99,1,9.99,,Dinheiro
489.637.713-46,2023-09-18,12:39:53,19,Mariana,Hortifruti,Frutas,Banana,2.99,3.89,7,27.23,,Pix
484.562.386-92,2023-09-03,10:33:23,6,Gabriela,Hortifruti,Frutas,Carambola,5.99,7.49,3,22.47,,Dinheiro
603.717.730-95,2023-09-22,10:47:53,8,Fernanda,Carnes,Aves,Salsicha de Frango,9.99,14.99,1,14.99,,Cartão_Crédito
410.591.606-89,2023-09-29,17:25:27,5,Helena,Esportes,Raquetes,Raquete de Tênis,39.99,49.99,7,349.93,,Cartão_Crédito
576.685.144-80,2023-09-21,12:28:52,8,Renata,Hortifruti,Frutas,Abacaxi,4.5,5.85,10,58.5,,Cartão_Débito
745.760.658-63,2023-09-17,19:29:23,13,Daniela,Carnes,Bovinos,Acém,29.9,43.35,9,390.15,,Pix
296.779.969-83,2023-09-03,17:30:05,18,Isabela,Limpeza,Sabão em Pó,Amaciante de Roupas,9.7,14.55,4,58.2,,Cartão_Crédito
646.595.925-83,2023-09-07,08:51:16,2,Patrícia,Carnes,Ovinos,Carré de Cordeiro,69.99,84.99,2,169.98,,Dinheiro
197.787.114-30,2023-09-27,16:44:41,13,Gabriela,Moda e Vestuário,Feminino,Cardigan de Lã,29.99,44.99,9,404.91,,Pix
156.564.415-66,2023-09-21,08:54:13,4,Renata,Padaria,Pães,Pão Francês,3.0,4.05,2,8.1,,Cartão_Crédito
128.728.623-60,2023-09-04,21:54:54,8,Sabrina,Eletroeletrônicos,Televisores,Smart TV 50 polegadas,2199.99,2639.99,9,23759.91,,Pix
887.981.462-42,2023-09-02,14:31:51,13,Alice,Carnes,Bovina,Fraldinha,31.99,44.99,8,359.92,,Dinheiro
739.922.216-97,2023-09-23,15:25:32,4,Renata,Carnes,Aves,Sobrecoxa de Frango,12.8,18.56,7,129.92,,Cartão_Débito
521.658.386-96,2023-09-02,17:09:38,7,Clara,Carnes,Suína,Bacon Fatiado,24.99,34.99,2,69.98,Problemas de entrega,Dinheiro
939.244.491-46,2023-09-27,16:14:23,5,Renata,Moda e Vestuário,Masculino,Camiseta Estampada,16.99,24.99,6,149.94,,Dinheiro
775.133.647-20,2023-09-28,12:43:25,1,Fernanda,Iluminação,Abajures,Abajur,39.99,49.99,10,499.9,,Dinheiro
680.431.382-37,2023-09-06,16:25:52,2,Helena,Carnes,Aves,Peito de Peru,39.99,49.99,10,499.9,,Cartão_Crédito
482.364.174-82,2023-09-30,17:04:51,11,Ana,Carnes,Bovina,Alcatra,46.99,64.99,2,129.98,,Cartão_Crédito
532.193.322-35,2023-09-30,17:14:01,12,Gabriela,Carnes,Aves,Asa de Frango,13.99,19.99,10,199.9,,Cartão_Crédito
310.695.451-62,2023-09-26,21:00:01,19,Carla,Snacks,Salgadinhos,Pipoca,2.0,2.9,10,29.0,,Dinheiro
740.245.625-84,2023-09-22,16:17:48,16,Clara,Moda e Vestuário,Masculino,Calça Chino,32.99,49.99,8,399.92,,Pix
544.807.664-44,2023-09-27,18:29:09,4,Mariana,Higiene,Desodorantes,Desodorante,8.8,12.32,2,24.64,,Cartão_Crédito
640.389.430-60,2023-09-30,20:48:50,3,Isabela,Carnes,Aves,Coxa de Peru,29.99,39.99,5,199.95,,Pix
185.475.778-12,2023-09-23,08:02:45,20,Isabela,Snacks,Salgadinhos,Pipoca,2.0,2.9,7,20.3,Fraude,Cartão_Crédito
889.515.213-49,2023-09-17,09:58:08,11,Patrícia,Moda e Vestuário,Feminino,Blusa de Tricô,22.99,34.99,4,139.96,,Cartão_Crédito
683.714.673-16,2023-09-02,21:50:42,18,Alice,Moda e Vestuário,Feminino,Saia Midi,24.99,39.99,10,399.9,Desistência do cliente,Cartão_Débito
640.690.489-44,2023-09-23,19:56:39,19,Daniela,Hortifruti,Frutas,Mamão Formosa,3.99,5.49,9,49.41,,Cartão_Débito
379.931.274-91,2023-09-17,12:01:05,2,Helena,Carnes,Suína,Pernil,29.99,39.99,2,79.98,,Pix
768.384.462-79,2023-09-24,15:24:18,20,Ana,Hortifruti,Frutas,Cereja Americana,49.99,54.99,9,494.91,,Cartão_Débito
830.649.282-17,2023-09-09,09:43:33,20,Juliana,Moda e Vestuário,Masculino,Calça Cargo,29.99,44.99,6,269.94,,Cartão_Débito
571.482.169-97,2023-09-11,12:49:17,6,Beatriz,Eletrodomésticos,Panelas Elétricas,Panela Elétrica de Arroz,69.99,89.99,9,809.91,,Cartão_Crédito
294.173.674-10,2023-09-04,17:42:24,6,Patrícia,Decoração,Pratos Decorativos,Prato Decorativo,14.99,19.99,2,39.98,,Cartão_Débito
916.110.996-68,2023-09-23,09:22:13,8,Ana,Carnes,Bovina,Músculo,24.99,34.99,6,209.94,,Pix
702.473.188-53,2023-09-02,10:14:52,17,Mariana,Carnes,Bovina,Bife de Alcatra,47.99,64.99,7,454.93,,Pix
704.202.333-33,2023-09-16,14:25:49,2,Mariana,Limpeza,Sabão em Pó,Amaciante de Roupas,9.7,14.55,3,43.65,,Cartão_Débito
411.692.641-91,2023-09-25,14:46:04,19,Beatriz,Moda e Vestuário,Masculino,Camiseta Básica,12.99,19.99,7,139.93,,Dinheiro
960.354.743-62,2023-09-29,16:08:47,11,Isabela,Celulares,Tablets,Tablet,899.99,1124.99,5,5624.95,Erro no preço,Cartão_Débito
463.355.206-69,2023-09-07,10:00:02,2,Juliana,Moda e Vestuário,Feminino,Vestido Floral,39.99,59.99,10,599.9,,Cartão_Débito
270.513.135-14,2023-09-12,13:15:51,3,Márcia,Moda e Vestuário,Masculino,Moletom com Capuz,32.99,49.99,10,499.9,,Dinheiro
563.589.989-56,2023-09-01,14:19:01,9,Márcia,Hortifruti,Frutas,Cereja,24.99,29.99,10,299.9,,Pix
896.394.282-26,2023-09-08,09:21:07,10,Mariana,Hortifruti,Frutas,Caju,5.49,6.99,7,48.93,,Cartão_Crédito
265.391.839-21,2023-09-26,21:43:54,19,Fernanda,Carnes,Aves,Peito de Frango,15.99,22.99,6,137.94,,Cartão_Débito
730.840.979-92,2023-09-03,15:47:50,13,Clara,Carnes,Bovina,Maminha,44.99,62.99,6,377.94,,Cartão_Crédito
810.242.139-56,2023-09-14,13:42:18,16,Ana,Carnes,Aves,Codorna Inteira,39.99,54.99,5,274.95,,Dinheiro
207.341.202-52,2023-09-16,17:14:26,17,Isabela,Bebidas,Alcoólicas,Cerveja,5.9,7.67,6,46.02,,Cartão_Débito
212.424.642-77,2023-09-16,12:45:07,2,Olivia,Carnes,Bovina,Contrafilé,52.99,74.99,2,149.98,Desconto recusado,Cartão_Crédito
966.120.956-20,2023-09-05,09:03:26,13,Daniela,Higiene,Desodorantes,Desodorante,8.8,12.32,8,98.56,,Dinheiro
629.940.555-21,2023-09-26,19:07:15,12,Ana,Tecnologia,Redes,Roteador Wi-Fi,59.99,79.99,3,239.97,,Pix
